,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW),Heating Load (kWh),HVAC Mode (Off/Cooling/Heating),Temperature Set Point (C)
9610,2,11,5.0,0.0,22.19,0.0,37.4,47.91,3.74,0.0,623.607,0,1,24.444444
9611,2,12,5.0,0.0,22.38,0.0,37.36,50.79,4.42,2.97,718.267,0,1,24.444444
9612,2,13,5.0,0.0,22.29,0.0,36.65,51.47,5.33,10.82,748.514,0,1,24.444444
9613,2,14,5.0,0.0,22.54,0.0,35.59,47.63,5.06,16.62,713.301,0,1,24.444444
9614,2,15,5.0,0.0,22.75,0.0,36.27,40.32,3.18,18.14,638.241,0,1,24.444444
9615,2,16,5.0,0.0,22.87,0.0,36.98,43.56,3.09,17.42,493.32,0,1,24.444444
9616,2,17,5.0,0.0,22.87,0.0,37.27,46.8,4.12,13.75,285.386,0,1,24.444444
9617,2,18,5.0,0.0,22.33,0.0,37.44,42.7,2.43,4.2,54.3427,0,1,24.444444
9618,2,19,5.0,0.0,21.67,0.0,37.3,18.41,1.96,0.0,0.0,0,1,24.444444
9619,2,20,5.0,0.0,21.34,0.0,36.69,14.25,1.39,0.0,0.0,0,1,24.444444
9620,2,21,5.0,0.0,21.19,0.0,35.61,17.45,1.61,0.0,0.0,0,1,24.444444
9621,2,22,5.0,0.0,21.09,0.0,34.98,14.64,0.76,0.0,0.0,0,1,24.444444
9622,2,23,5.0,0.0,21.31,0.0,34.28,16.59,0.48,0.0,0.0,0,1,24.444444
9623,2,24,5.0,0.0,21.36,0.0,34.29,15.35,0.48,0.0,0.0,0,1,24.444444
9624,2,1,6.0,0.0,21.18,0.0,34.34,13.0,0.0,0.0,0.0,0,1,24.444444
9625,2,2,6.0,0.0,21.01,0.0,33.86,13.48,0.0,0.0,0.0,0,1,24.444444
9626,2,3,6.0,0.0,20.86,0.0,33.19,12.09,0.0,0.0,0.0,0,1,24.444444
9627,2,4,6.0,0.0,20.75,0.0,32.62,11.23,0.0,0.0,0.0,0,1,24.444444
9628,2,5,6.0,0.0,20.6,0.0,32.25,11.57,0.0,0.0,0.0,0,1,24.444444
9629,2,6,6.0,0.0,20.48,0.0,31.83,10.76,0.0,0.0,0.0,0,1,24.444444
9630,2,7,6.0,0.0,20.36,0.0,30.8,15.89,0.67,0.0,0.0,0,1,24.444444
9631,2,8,6.0,0.0,20.74,0.0,28.4,27.91,1.82,0.0,71.7703,0,1,24.444444
9632,2,9,6.0,0.0,21.53,0.0,26.86,64.54,3.35,0.0,290.578,0,1,24.444444
9633,2,10,6.0,0.0,22.06,0.0,26.91,57.53,3.64,0.0,493.354,0,1,24.444444
9634,2,11,6.0,0.0,22.33,0.0,27.2,50.75,3.74,0.0,649.224,0,1,24.444444
9635,2,12,6.0,0.0,22.49,0.0,27.5,47.89,4.43,0.0,736.158,0,1,24.444444
9636,2,13,6.0,0.0,22.4,0.0,26.87,45.23,5.33,0.0,750.599,0,1,24.444444
9637,2,14,6.0,0.0,22.66,0.0,24.75,45.69,5.05,2.62,726.085,0,1,24.444444
9638,2,15,6.0,0.0,22.9,0.0,21.29,46.77,3.18,5.16,641.051,0,1,24.444444
9639,2,16,6.0,0.0,23.02,0.0,19.47,40.95,3.09,5.82,500.249,0,1,24.444444
9640,2,17,6.0,0.0,23.03,0.0,18.69,50.01,4.12,5.82,298.097,0,1,24.444444
9641,2,18,6.0,0.0,22.51,0.0,18.18,43.91,2.43,0.95,59.226,0,1,24.444444
9642,2,19,6.0,0.0,21.83,0.0,18.04,21.43,1.97,0.0,0.0,0,1,24.444444
9643,2,20,6.0,0.0,21.46,0.0,18.92,16.99,1.39,0.0,0.0,0,1,24.444444
9644,2,21,6.0,0.0,21.27,0.0,20.16,15.51,1.59,0.0,0.0,0,1,24.444444
9645,2,22,6.0,0.0,21.16,0.0,20.43,14.62,0.76,0.0,0.0,0,1,24.444444
9646,2,23,6.0,0.0,21.5,0.0,20.18,14.31,0.48,0.0,0.0,0,1,24.444444
9647,2,24,6.0,0.0,21.59,0.0,20.42,15.58,0.48,0.0,0.0,0,1,24.444444
9648,2,1,7.0,0.0,21.39,0.0,21.05,10.26,0.0,0.0,0.0,0,1,24.444444
9649,2,2,7.0,0.0,21.23,0.0,21.46,9.35,0.0,0.0,0.0,0,1,24.444444
9650,2,3,7.0,0.0,21.13,0.0,21.71,9.07,0.0,0.0,0.0,0,1,24.444444
9651,2,4,7.0,0.0,21.03,0.0,21.85,9.01,0.0,0.0,0.0,0,1,24.444444
9652,2,5,7.0,0.0,20.9,0.0,22.02,9.18,0.0,0.0,0.0,0,1,24.444444
9653,2,6,7.0,0.0,20.77,0.0,22.2,9.38,0.0,0.0,0.0,0,1,24.444444
9654,2,7,7.0,0.0,20.46,0.0,23.22,15.34,0.67,0.0,0.0,0,1,24.444444
9655,2,8,7.0,0.0,20.87,0.0,24.23,20.68,1.05,0.0,69.9841,0,1,24.444444
9656,2,9,7.0,0.0,21.15,0.0,27.27,21.38,1.44,0.45,270.064,0,1,24.444444
9657,2,10,7.0,0.0,21.53,0.0,31.25,24.73,2.01,14.68,464.693,0,1,24.444444
9658,2,11,7.0,0.0,21.75,0.0,33.49,22.6,1.82,30.69,573.908,0,1,24.444444
9659,2,12,7.0,0.0,21.86,0.0,34.86,24.89,2.2,42.35,681.225,0,1,24.444444
9660,2,13,7.0,0.0,21.79,0.0,36.29,19.42,1.92,49.31,729.691,0,1,24.444444
9661,2,14,7.0,0.0,21.76,0.0,36.94,15.49,1.82,52.76,700.561,0,1,24.444444
9662,2,15,7.0,0.0,21.81,0.0,36.88,15.91,1.44,54.11,617.462,0,1,24.444444
9663,2,16,7.0,0.0,21.86,0.0,37.29,15.72,1.25,55.96,491.703,0,1,24.444444
9664,2,17,7.0,0.0,21.79,0.0,38.2,13.91,1.34,51.09,288.998,0,1,24.444444
9665,2,18,7.0,0.0,21.33,0.0,39.9,12.35,0.67,42.37,57.9878,0,1,24.444444
9666,2,19,7.0,0.0,21.81,0.0,39.22,11.21,0.67,0.0,0.0,0,1,24.444444
9667,2,20,7.0,0.0,21.92,0.0,39.37,8.88,0.0,0.0,0.0,0,1,24.444444
9668,2,21,7.0,0.0,21.81,0.0,39.98,8.06,0.0,0.0,0.0,0,1,24.444444
9669,2,22,7.0,0.0,21.68,0.0,40.66,9.18,0.0,0.0,0.0,0,1,24.444444
9670,2,23,7.0,0.0,21.55,0.0,41.31,9.04,0.0,0.0,0.0,0,1,24.444444
9671,2,24,7.0,0.0,21.45,0.0,41.89,8.66,0.0,0.0,0.0,0,1,24.444444
9672,2,1,1.0,0.0,21.39,0.0,42.3,7.82,0.0,0.0,0.0,0,1,24.444444
9673,2,2,1.0,0.0,21.32,0.0,42.74,7.61,0.0,0.0,0.0,0,1,24.444444
9674,2,3,1.0,0.0,21.25,0.0,43.1,9.52,0.0,0.0,0.0,0,1,24.444444
9675,2,4,1.0,0.0,21.2,0.0,43.34,9.78,0.0,0.0,0.0,0,1,24.444444
9676,2,5,1.0,0.0,21.16,0.0,43.55,8.82,0.0,0.0,0.0,0,1,24.444444
9677,2,6,1.0,0.0,21.11,0.0,43.8,8.94,0.0,0.0,0.0,0,1,24.444444
9678,2,7,1.0,0.0,21.14,0.0,44.03,10.91,0.38,0.0,0.0,0,1,24.444444
9679,2,8,1.0,0.0,21.44,0.0,43.6,10.41,0.38,0.0,66.9992,0,1,24.444444
9680,2,9,1.0,0.0,21.99,0.0,42.8,11.58,0.38,0.0,266.06,0,1,24.444444
9681,2,10,1.0,0.0,22.58,0.0,42.1,10.31,0.38,0.0,458.0,0,1,24.444444
9682,2,11,1.0,0.0,23.08,0.0,41.72,12.16,0.38,0.0,606.822,0,1,24.444444
9683,2,12,1.0,0.0,22.65,0.0,43.0,11.49,0.57,45.66,655.751,0,1,24.444444
9684,2,13,1.0,0.0,22.87,0.0,42.33,12.48,0.57,12.91,336.065,0,1,24.444444
9685,2,14,1.0,0.0,23.47,0.01,41.38,12.53,0.86,0.0,494.497,0,1,24.444444
9686,2,15,1.0,0.0,23.57,0.0,41.81,11.11,0.57,0.0,269.463,0,1,24.444444
9687,2,16,1.0,0.0,23.69,0.0,41.87,11.72,0.38,0.0,336.604,0,1,24.444444
9688,2,17,1.0,0.0,23.75,0.0,42.08,12.62,0.38,0.0,242.519,0,1,24.444444
9689,2,18,1.0,0.0,23.57,0.0,42.86,11.05,0.38,0.0,44.9309,0,1,24.444444
9690,2,19,1.0,0.0,23.21,0.0,44.11,9.1,0.0,0.0,0.0,0,1,24.444444
9691,2,20,1.0,0.0,22.97,0.0,44.94,9.08,0.0,0.0,0.0,0,1,24.444444
9692,2,21,1.0,0.0,22.8,0.0,45.65,10.13,0.0,0.0,0.0,0,1,24.444444
9693,2,22,1.0,0.0,22.62,0.0,46.38,9.84,0.0,0.0,0.0,0,1,24.444444
9694,2,23,1.0,0.0,22.47,0.0,47.11,10.54,0.0,0.0,0.0,0,1,24.444444
9695,2,24,1.0,0.0,22.35,0.0,47.73,10.04,0.0,0.0,0.0,0,1,24.444444
9696,2,1,2.0,0.0,22.3,0.0,47.98,11.94,0.0,0.0,0.0,0,1,24.444444
9697,2,2,2.0,0.0,22.28,0.0,48.2,13.16,0.0,0.0,0.0,0,1,24.444444
9698,2,3,2.0,0.0,22.25,0.0,48.46,12.51,0.0,0.0,0.0,0,1,24.444444
9699,2,4,2.0,0.0,22.21,0.0,48.78,12.55,0.0,0.0,0.0,0,1,24.444444
9700,2,5,2.0,0.0,22.18,0.0,49.03,11.12,0.0,0.0,0.0,0,1,24.444444
9701,2,6,2.0,0.0,22.14,0.0,49.36,11.85,0.0,0.0,0.0,0,1,24.444444
9702,2,7,2.0,0.0,21.22,0.0,52.67,16.46,0.67,43.33,0.0,0,1,24.444444
9703,2,8,2.0,0.0,21.37,0.0,52.17,30.76,1.82,62.32,65.7144,0,1,24.444444
9704,2,9,2.0,0.0,22.37,0.0,49.5,69.62,3.35,72.3,266.743,0,1,24.444444
9705,2,10,2.0,0.0,22.91,0.0,49.18,60.44,3.64,81.89,460.99,0,1,24.444444
9706,2,11,2.0,0.0,23.15,0.0,48.96,58.02,3.73,90.35,617.61,0,1,24.444444
9707,2,12,2.0,0.0,23.31,0.0,48.83,57.55,4.46,95.5,704.31,0,1,24.444444
9708,2,13,2.0,0.0,23.31,0.0,48.06,61.69,5.33,99.71,730.04,0,1,24.444444
9709,2,14,2.0,0.0,23.58,0.03,45.87,58.8,5.04,97.2,716.621,0,1,24.444444
9710,2,15,2.0,0.0,23.77,0.02,42.73,51.51,3.18,92.62,633.584,0,1,24.444444
9711,2,16,2.0,0.0,23.81,0.0,39.65,49.9,3.08,90.24,492.465,0,1,24.444444
9712,2,17,2.0,0.0,23.81,0.0,38.17,46.36,4.11,77.13,291.037,0,1,24.444444
9713,2,18,2.0,0.0,23.34,0.0,37.69,38.1,2.43,57.02,62.022,0,1,24.444444
9714,2,19,2.0,0.0,22.58,0.0,37.13,18.64,1.96,49.54,0.0,0,1,24.444444
9715,2,20,2.0,0.0,22.17,0.0,35.23,15.35,1.39,48.12,0.0,0,1,24.444444
9716,2,21,2.0,0.0,21.93,0.0,34.19,14.56,1.58,40.64,0.0,0,1,24.444444
9717,2,22,2.0,0.0,21.74,0.0,34.46,12.84,0.76,33.82,0.0,0,1,24.444444
9718,2,23,2.0,0.0,22.44,0.0,33.18,14.75,0.48,0.0,0.0,0,1,24.444444
9719,2,24,2.0,0.0,22.67,0.0,33.18,14.34,0.48,0.0,0.0,0,1,24.444444
9720,2,1,3.0,0.0,22.63,0.0,33.65,10.78,0.0,0.0,0.0,0,1,24.444444
9721,2,2,3.0,0.0,22.46,0.0,34.1,12.21,0.0,0.0,0.0,0,1,24.444444
9722,2,3,3.0,0.0,22.3,0.0,34.39,11.58,0.0,0.0,0.0,0,1,24.444444
9723,2,4,3.0,0.0,22.16,0.0,34.53,12.74,0.0,0.0,0.0,0,1,24.444444
9724,2,5,3.0,0.0,22.0,0.0,34.49,12.85,0.0,0.0,0.0,0,1,24.444444
9725,2,6,3.0,0.0,21.88,0.0,34.36,13.61,0.0,0.0,0.0,0,1,24.444444
9726,2,7,3.0,0.0,21.03,0.0,34.9,16.59,0.67,0.0,0.0,0,1,24.444444
9727,2,8,3.0,0.0,21.22,0.0,33.38,28.55,1.82,0.0,76.8971,0,1,24.444444
9728,2,9,3.0,0.0,22.13,0.0,32.11,56.86,3.35,0.0,297.984,0,1,24.444444
9729,2,10,3.0,0.0,22.7,0.0,32.47,50.41,3.63,0.0,509.58,0,1,24.444444
9730,2,11,3.0,0.0,22.95,0.0,32.8,48.33,3.73,0.0,662.764,0,1,24.444444
9731,2,12,3.0,0.0,23.08,0.0,32.88,52.08,4.43,0.0,753.118,0,1,24.444444
9732,2,13,3.0,0.0,22.97,0.0,32.7,57.65,5.32,5.32,786.907,0,1,24.444444
9733,2,14,3.0,0.0,23.25,0.0,31.3,51.16,5.04,19.59,746.868,0,1,24.444444
9734,2,15,3.0,0.0,23.47,0.0,30.07,47.92,3.18,30.95,665.506,0,1,24.444444
9735,2,16,3.0,0.0,23.58,0.0,29.27,51.76,3.08,36.46,518.523,0,1,24.444444
9736,2,17,3.0,0.0,23.6,0.0,28.94,57.23,4.11,35.34,306.783,0,1,24.444444
9737,2,18,3.0,0.0,23.11,0.0,28.78,40.05,2.43,26.67,68.5623,0,1,24.444444
9738,2,19,3.0,0.0,22.34,0.0,28.32,18.63,1.96,17.8,0.0,0,1,24.444444
9739,2,20,3.0,0.0,21.96,0.0,28.07,14.61,1.41,9.84,0.0,0,1,24.444444
9740,2,21,3.0,0.0,21.74,0.0,29.44,16.63,1.58,4.71,0.0,0,1,24.444444
9741,2,22,3.0,0.0,21.58,0.0,32.26,16.39,0.74,0.51,0.0,0,1,24.444444
9742,2,23,3.0,0.0,22.16,0.0,31.91,16.01,0.48,0.0,0.0,0,1,24.444444
9743,2,24,3.0,0.0,22.35,0.0,31.91,17.48,0.48,0.0,0.0,0,1,24.444444
9744,2,1,4.0,0.0,22.24,0.0,32.22,14.97,0.0,0.0,0.0,0,1,24.444444
9745,2,2,4.0,0.0,22.14,0.0,32.22,15.46,0.0,0.0,0.0,0,1,24.444444
9746,2,3,4.0,0.0,22.05,0.0,32.13,15.46,0.0,0.0,0.0,0,1,24.444444
9747,2,4,4.0,0.0,21.98,0.0,32.13,14.99,0.0,0.0,0.0,0,1,24.444444
9748,2,5,4.0,0.0,21.88,0.0,32.33,14.6,0.0,0.0,0.0,0,1,24.444444
9749,2,6,4.0,0.0,21.77,0.0,32.55,15.46,0.0,0.0,0.0,0,1,24.444444
9750,2,7,4.0,0.0,20.92,0.0,34.22,19.16,0.67,0.0,0.0,0,1,24.444444
9751,2,8,4.0,0.0,21.22,0.0,34.85,31.15,1.82,0.0,75.8677,0,1,24.444444
9752,2,9,4.0,0.0,22.14,0.0,36.08,64.83,3.35,0.0,286.928,0,1,24.444444
9753,2,10,4.0,0.0,22.75,0.0,38.32,59.97,3.63,6.36,480.055,0,1,24.444444
9754,2,11,4.0,0.0,23.01,0.0,38.58,58.02,3.73,16.37,622.668,0,1,24.444444
9755,2,12,4.0,0.0,23.14,0.0,37.63,58.37,4.41,26.86,707.231,0,1,24.444444
9756,2,13,4.0,0.0,23.09,0.0,35.51,54.24,5.32,36.5,685.889,0,1,24.444444
9757,2,14,4.0,0.0,23.38,0.0,32.64,53.33,5.04,43.42,710.447,0,1,24.444444
9758,2,15,4.0,0.0,23.58,0.0,30.2,51.19,3.17,44.46,635.53,0,1,24.444444
9759,2,16,4.0,0.0,23.66,0.0,28.48,52.47,3.08,47.5,498.57,0,1,24.444444
9760,2,17,4.0,0.0,23.67,0.0,28.53,48.49,4.11,46.32,297.644,0,1,24.444444
9761,2,18,4.0,0.0,23.19,0.0,28.59,40.09,2.42,32.19,67.6277,0,1,24.444444
9762,2,19,4.0,0.0,22.42,0.0,28.34,20.16,1.96,24.71,0.0,0,1,24.444444
9763,2,20,4.0,0.0,22.03,0.0,28.25,17.82,1.38,23.18,0.0,0,1,24.444444
9764,2,21,4.0,0.0,21.81,0.0,28.82,16.72,1.59,17.22,0.0,0,1,24.444444
9765,2,22,4.0,0.0,21.64,0.0,29.54,15.48,0.76,7.27,0.0,0,1,24.444444
9766,2,23,4.0,0.0,22.31,0.0,28.64,17.24,0.48,0.0,0.0,0,1,24.444444
9767,2,24,4.0,0.0,22.52,0.0,28.67,16.88,0.48,0.0,0.0,0,1,24.444444
9768,2,1,5.0,0.0,22.41,0.0,29.29,14.49,0.0,0.0,0.0,0,1,24.444444
9769,2,2,5.0,0.0,22.28,0.0,29.82,13.21,0.0,0.0,0.0,0,1,24.444444
9770,2,3,5.0,0.0,22.21,0.0,30.23,11.54,0.0,0.0,0.0,0,1,24.444444
9771,2,4,5.0,0.0,22.14,0.0,30.62,11.55,0.0,0.0,0.0,0,1,24.444444
9772,2,5,5.0,0.0,22.03,0.0,31.07,11.51,0.0,0.0,0.0,0,1,24.444444
9773,2,6,5.0,0.0,21.9,0.0,31.49,10.87,0.0,0.0,0.0,0,1,24.444444
9774,2,7,5.0,0.0,21.15,0.0,33.42,12.81,0.67,0.0,0.0,0,1,24.444444
9775,2,8,5.0,0.0,21.32,0.0,33.4,22.28,1.82,0.0,77.0689,0,1,24.444444
9776,2,9,5.0,0.0,22.19,0.0,32.66,56.76,3.34,0.0,289.147,0,1,24.444444
9777,2,10,5.0,0.0,22.77,0.0,32.94,43.76,3.63,3.27,492.045,0,1,24.444444
9778,2,11,5.0,0.0,23.01,0.0,33.41,41.23,3.73,7.92,641.446,0,1,24.444444
9779,2,12,5.0,0.0,23.13,0.0,33.39,44.07,4.43,15.37,738.225,0,1,24.444444
9780,2,13,5.0,0.0,23.05,0.0,32.7,52.2,5.32,27.61,736.984,0,1,24.444444
9781,2,14,5.0,0.0,23.33,0.0,32.04,54.86,5.03,41.6,737.718,0,1,24.444444
9782,2,15,5.0,0.0,23.53,0.0,32.52,47.77,3.17,44.29,657.466,0,1,24.444444
9783,2,16,5.0,0.0,23.61,0.0,31.19,47.94,3.08,37.55,517.413,0,1,24.444444
9784,2,17,5.0,0.0,23.6,0.0,27.62,48.01,4.1,28.57,308.486,0,1,24.444444
9785,2,18,5.0,0.0,23.09,0.0,26.36,33.76,2.43,18.1,70.7552,0,1,24.444444
9786,2,19,5.0,0.0,22.31,0.0,25.42,19.19,1.95,12.88,0.0,0,1,24.444444
9787,2,20,5.0,0.0,21.94,0.0,24.89,14.77,1.41,11.05,0.0,0,1,24.444444
9788,2,21,5.0,0.0,21.73,0.0,24.69,15.06,1.57,4.82,0.0,0,1,24.444444
9789,2,22,5.0,0.0,21.56,0.0,22.89,14.07,0.74,0.0,0.0,0,1,24.444444
9790,2,23,5.0,0.0,21.94,0.0,21.26,16.15,0.48,0.0,0.0,0,1,24.444444
9791,2,24,5.0,0.0,21.99,0.0,21.17,16.29,0.48,0.0,0.0,0,1,24.444444
9792,2,1,6.0,0.0,21.8,0.0,21.26,13.34,0.0,0.0,0.0,0,1,24.444444
9793,2,2,6.0,0.0,21.62,0.0,21.23,13.33,0.0,0.0,0.0,0,1,24.444444
9794,2,3,6.0,0.0,21.45,0.0,21.23,12.91,0.0,0.0,0.0,0,1,24.444444
9795,2,4,6.0,0.0,21.28,0.0,21.26,11.9,0.0,0.0,0.0,0,1,24.444444
9796,2,5,6.0,0.0,21.13,0.0,21.31,11.53,0.0,0.0,0.0,0,1,24.444444
9797,2,6,6.0,0.0,20.99,0.0,21.37,10.92,0.0,0.0,0.0,0,1,24.444444
9798,2,7,6.0,0.0,20.75,0.0,21.41,14.44,0.67,0.0,0.0,0,1,24.444444
9799,2,8,6.0,0.0,20.98,0.0,20.81,24.02,1.81,0.0,81.0206,0,1,24.444444
9800,2,9,6.0,0.0,21.85,0.0,20.68,53.15,3.34,0.0,311.915,0,1,24.444444
9801,2,10,6.0,0.0,22.38,0.0,22.15,52.62,3.63,0.0,524.343,0,1,24.444444
9802,2,11,6.0,0.0,22.63,0.0,23.01,49.09,3.72,0.0,681.624,0,1,24.444444
9803,2,12,6.0,0.0,22.76,0.0,23.37,49.05,4.41,0.0,771.469,0,1,24.444444
9804,2,13,6.0,0.0,22.64,0.0,22.71,45.87,5.31,0.0,792.717,0,1,24.444444
9805,2,14,6.0,0.0,22.89,0.0,21.18,48.81,5.03,0.0,749.393,0,1,24.444444
9806,2,15,6.0,0.0,23.12,0.0,19.52,51.02,3.17,0.0,662.882,0,1,24.444444
9807,2,16,6.0,0.0,23.24,0.0,18.37,44.68,3.08,0.0,515.894,0,1,24.444444
9808,2,17,6.0,0.0,23.26,0.0,17.58,51.87,4.1,0.0,302.873,0,1,24.444444
9809,2,18,6.0,0.0,22.77,0.0,16.86,38.73,2.42,0.0,72.9514,0,1,24.444444
9810,2,19,6.0,0.0,22.06,0.0,15.49,18.99,1.96,0.0,0.0,0,1,24.444444
9811,2,20,6.0,0.0,21.68,0.0,15.44,17.39,1.38,0.0,0.0,0,1,24.444444
9812,2,21,6.0,0.0,21.48,0.0,15.89,16.76,1.58,0.0,0.0,0,1,24.444444
9813,2,22,6.0,0.0,21.34,0.0,16.82,14.26,0.76,0.0,0.0,0,1,24.444444
9814,2,23,6.0,0.0,21.68,0.0,16.94,16.17,0.48,0.0,0.0,0,1,24.444444
9815,2,24,6.0,0.0,21.77,0.0,17.21,16.76,0.48,0.0,0.0,0,1,24.444444
9816,2,1,7.0,0.0,21.6,0.0,17.73,10.68,0.0,0.0,0.0,0,1,24.444444
9817,2,2,7.0,0.0,21.46,0.0,18.06,10.55,0.0,0.0,0.0,0,1,24.444444
9818,2,3,7.0,0.0,21.35,0.0,18.31,9.36,0.0,0.0,0.0,0,1,24.444444
9819,2,4,7.0,0.0,21.22,0.0,18.69,9.48,0.0,0.0,0.0,0,1,24.444444
9820,2,5,7.0,0.0,21.15,0.0,18.92,10.41,0.0,0.0,0.0,0,1,24.444444
9821,2,6,7.0,0.0,21.06,0.0,19.12,11.19,0.0,0.0,0.0,0,1,24.444444
9822,2,7,7.0,0.0,20.66,0.0,20.99,18.17,0.67,0.0,0.0,0,1,24.444444
9823,2,8,7.0,0.0,21.0,0.0,23.59,23.23,1.05,0.0,81.8858,0,1,24.444444
9824,2,9,7.0,0.0,21.27,0.0,28.62,25.15,1.43,0.0,292.365,0,1,24.444444
9825,2,10,7.0,0.0,21.63,0.0,31.39,26.75,2.0,10.39,490.004,0,1,24.444444
9826,2,11,7.0,0.0,21.85,0.0,31.93,25.64,1.81,29.21,633.22,0,1,24.444444
9827,2,12,7.0,0.0,21.96,0.0,34.76,30.86,2.19,45.72,717.802,0,1,24.444444
9828,2,13,7.0,0.0,21.89,0.0,36.5,21.11,1.91,55.44,721.762,0,1,24.444444
9829,2,14,7.0,0.0,21.88,0.0,35.52,18.44,1.81,61.9,710.869,0,1,24.444444
9830,2,15,7.0,0.0,21.94,0.0,35.84,15.16,1.43,66.4,633.026,0,1,24.444444
9831,2,16,7.0,0.0,21.99,0.0,35.95,13.07,1.24,66.88,501.265,0,1,24.444444
9832,2,17,7.0,0.0,21.95,0.0,36.21,12.74,1.34,60.42,303.657,0,1,24.444444
9833,2,18,7.0,0.0,21.52,0.0,37.78,12.06,0.67,48.81,73.1061,0,1,24.444444
9834,2,19,7.0,0.0,22.07,0.0,37.3,12.33,0.67,0.0,0.0,0,1,24.444444
9835,2,20,7.0,0.0,22.2,0.0,37.55,9.64,0.0,0.0,0.0,0,1,24.444444
9836,2,21,7.0,0.0,22.08,0.0,38.48,9.07,0.0,0.0,0.0,0,1,24.444444
9837,2,22,7.0,0.0,21.94,0.0,39.65,8.84,0.0,0.0,0.0,0,1,24.444444
9838,2,23,7.0,0.0,21.81,0.0,40.88,8.06,0.0,0.0,0.0,0,1,24.444444
9839,2,24,7.0,0.0,21.72,0.0,41.82,9.24,0.0,0.0,0.0,0,1,24.444444
9840,2,1,1.0,0.0,21.68,0.0,42.48,8.12,0.0,0.0,0.0,0,1,24.444444
9841,2,2,1.0,0.0,21.62,0.0,42.96,7.62,0.0,0.0,0.0,0,1,24.444444
9842,2,3,1.0,0.0,21.54,0.0,43.37,9.47,0.0,0.0,0.0,0,1,24.444444
9843,2,4,1.0,0.0,21.46,0.0,43.77,8.64,0.0,0.0,0.0,0,1,24.444444
9844,2,5,1.0,0.0,21.42,0.0,44.07,8.5,0.0,0.0,0.0,0,1,24.444444
9845,2,6,1.0,0.0,21.42,0.0,44.4,8.75,0.0,0.0,0.0,0,1,24.444444
9846,2,7,1.0,0.0,21.49,0.0,44.71,11.96,0.38,0.0,0.0,0,1,24.444444
9847,2,8,1.0,0.0,21.78,0.0,44.21,11.25,0.38,0.0,80.6381,0,1,24.444444
9848,2,9,1.0,0.0,22.18,0.0,43.56,12.32,0.38,0.0,223.426,0,1,24.444444
9849,2,10,1.0,0.0,22.24,0.0,44.0,11.35,0.38,0.0,124.155,0,1,24.444444
9850,2,11,1.0,0.0,22.36,0.0,44.26,11.07,0.38,0.0,191.198,0,1,24.444444
9851,2,12,1.0,0.0,22.64,0.0,43.81,10.78,0.57,0.0,310.334,0,1,24.444444
9852,2,13,1.0,0.0,22.95,0.0,43.28,11.76,0.57,0.0,406.676,0,1,24.444444
9853,2,14,1.0,0.0,23.23,0.0,42.91,10.27,0.86,0.0,444.583,0,1,24.444444
9854,2,15,1.0,0.0,23.45,0.0,42.74,10.19,0.57,0.0,430.718,0,1,24.444444
9855,2,16,1.0,0.0,23.51,0.0,43.0,11.67,0.38,0.0,292.361,0,1,24.444444
9856,2,17,1.0,0.0,23.38,0.0,43.74,10.92,0.38,0.0,140.842,0,1,24.444444
9857,2,18,1.0,0.0,23.14,0.0,44.7,10.79,0.38,0.0,18.0371,0,1,24.444444
9858,2,19,1.0,0.0,22.83,0.0,45.78,8.15,0.0,0.0,0.0,0,1,24.444444
9859,2,20,1.0,0.0,22.62,0.0,46.44,8.73,0.0,0.0,0.0,0,1,24.444444
9860,2,21,1.0,0.0,22.47,0.0,46.94,9.61,0.0,0.0,0.0,0,1,24.444444
9861,2,22,1.0,0.0,22.35,0.0,47.36,10.54,0.0,0.0,0.0,0,1,24.444444
9862,2,23,1.0,0.0,22.25,0.0,47.76,9.46,0.0,0.0,0.0,0,1,24.444444
9863,2,24,1.0,0.0,22.18,0.0,48.07,9.47,0.0,0.0,0.0,0,1,24.444444
9864,2,1,2.0,0.0,22.17,0.0,48.17,12.06,0.0,0.0,0.0,0,1,24.444444
9865,2,2,2.0,0.0,22.13,0.0,48.26,11.53,0.0,0.0,0.0,0,1,24.444444
9866,2,3,2.0,0.0,22.1,0.0,48.4,10.85,0.0,0.0,0.0,0,1,24.444444
9867,2,4,2.0,0.0,22.11,0.0,48.57,12.75,0.0,0.0,0.0,0,1,24.444444
9868,2,5,2.0,0.0,22.11,0.0,48.72,13.4,0.0,0.0,0.0,0,1,24.444444
9869,2,6,2.0,0.0,22.1,0.0,48.83,13.7,0.0,0.0,0.0,0,1,24.444444
9870,2,7,2.0,0.0,21.19,0.0,51.82,16.74,0.67,37.56,0.0,0,1,24.444444
9871,2,8,2.0,0.0,21.29,0.0,52.12,26.83,1.81,50.72,65.6637,0,1,24.444444
9872,2,9,2.0,0.0,22.01,0.0,50.33,52.92,3.34,74.34,135.893,0,1,24.444444
9873,2,10,2.0,0.0,22.38,0.0,50.1,50.28,3.62,81.12,140.792,0,1,24.444444
9874,2,11,2.0,0.0,22.64,0.0,50.36,44.15,3.72,87.1,237.363,0,1,24.444444
