,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW),Heating Load (kWh),HVAC Mode (Off/Cooling/Heating),Temperature Set Point (C)
8746,12,11,4,0,23.19,0.0,32.56,10.2,5.76,3.7,602.877,0,1,24.444444
8747,12,12,4,0,23.29,0.0,32.11,10.4,6.0,5.41,716.624,0,1,24.444444
8748,12,13,4,0,23.31,0.0,32.07,7.5,0.84,5.32,720.603,0,1,24.444444
8749,12,14,4,0,23.42,0.0,31.98,9.2,3.24,7.54,669.045,0,1,24.444444
8750,12,15,4,0,23.54,0.0,31.79,10.0,2.4,9.86,584.414,0,1,24.444444
8751,12,16,4,0,23.58,0.0,31.75,9.6,1.2,10.17,421.448,0,1,24.444444
8752,12,17,4,0,23.55,0.0,31.93,8.6,3.48,7.37,209.158,0,1,24.444444
8753,12,18,4,0,23.45,0.0,32.57,8.7,1.32,2.79,0.0,0,1,24.444444
8754,12,19,4,0,23.41,0.0,33.34,9.3,3.84,2.49,0.0,0,1,24.444444
8755,12,20,4,0,23.34,0.0,33.96,10.1,1.44,1.82,0.0,0,1,24.444444
8756,12,21,4,0,23.23,0.0,34.73,8.6,2.52,1.36,0.0,0,1,24.444444
8757,12,22,4,0,23.32,0.0,35.02,11.9,1.32,2.25,0.0,0,1,24.444444
8758,12,23,4,0,23.19,0.0,34.98,10.3,3.84,1.26,0.0,0,1,24.444444
8759,12,24,4,0,23.05,0.0,34.47,9.9,0.96,0.89,0.0,0,1,24.444444
8760,1,1,8,0,22.99,0.0,49.6,12.3,0.48,1.24,0.0,0,1,24.444444
8761,1,2,8,0,22.81,0.0,46.17,9.6,0.72,0.28,0.0,0,1,24.444444
8762,1,3,8,0,22.75,0.0,42.72,10.0,0.36,0.24,0.0,0,1,24.444444
8763,1,4,8,0,22.73,0.0,40.07,9.8,0.48,0.19,0.0,0,1,24.444444
8764,1,5,8,0,22.73,0.0,38.47,10.6,0.72,0.27,0.0,0,1,24.444444
8765,1,6,8,0,22.72,0.0,37.46,11.1,0.36,0.28,0.0,0,1,24.444444
8766,1,7,8,0,22.7,0.0,37.06,10.1,10.2,0.13,0.0,0,1,24.444444
8767,1,8,8,0,22.65,0.0,37.26,7.7,19.2,0.0,0.0,0,1,24.444444
8768,1,9,8,0,22.7,0.0,37.23,11.3,3.96,0.2,66.2155,0,1,24.444444
8769,1,10,8,0,22.74,0.0,37.38,12.0,1.44,0.4,88.5682,0,1,24.444444
8770,1,11,8,0,22.72,0.0,38.16,8.6,4.08,0.09,122.061,0,1,24.444444
8771,1,12,8,0,22.72,0.0,39.17,7.8,1.08,0.08,169.085,0,1,24.444444
8772,1,13,8,0,22.76,0.0,40.45,8.0,5.28,0.28,181.965,0,1,24.444444
8773,1,14,8,0,22.79,0.0,42.34,8.7,1.2,0.42,130.084,0,1,24.444444
8774,1,15,8,0,22.83,0.0,43.79,9.9,2.88,0.68,100.007,0,1,24.444444
8775,1,16,8,0,22.83,0.0,45.0,8.2,5.16,0.51,94.2842,0,1,24.444444
8776,1,17,8,0,22.83,0.0,46.05,8.9,1.68,0.64,18.5143,0,1,24.444444
8777,1,18,8,0,22.91,0.0,46.63,11.3,2.52,1.34,0.0,0,1,24.444444
8778,1,19,8,0,22.96,0.0,48.17,10.1,2.04,1.36,0.0,0,1,24.444444
8779,1,20,8,0,23.02,0.0,49.53,11.2,4.8,1.81,0.0,0,1,24.444444
8780,1,21,8,0,23.02,0.0,50.31,10.8,5.28,1.6,0.0,0,1,24.444444
8781,1,22,8,0,23.02,0.0,50.37,10.7,9.6,1.62,0.0,0,1,24.444444
8782,1,23,8,0,23.07,0.0,50.17,12.2,1.8,2.04,0.0,0,1,24.444444
8783,1,24,8,0,23.03,0.0,50.39,10.4,1.08,1.51,0.0,0,1,24.444444
8784,1,1,6,0,22.88,0.0,51.29,5.3,0.72,0.39,0.0,0,1,24.444444
8785,1,2,6,0,22.86,0.0,52.02,6.0,0.48,0.51,0.0,0,1,24.444444
8786,1,3,6,0,22.82,0.0,53.07,4.3,0.6,0.31,0.0,0,1,24.444444
8787,1,4,6,0,22.86,0.0,54.06,6.6,3.12,0.74,0.0,0,1,24.444444
8788,1,5,6,0,22.8,0.0,55.66,3.4,0.0,0.28,0.0,0,1,24.444444
8789,1,6,6,0,22.8,0.0,57.22,3.3,1.08,0.36,0.0,0,1,24.444444
8790,1,7,6,0,22.84,0.0,58.72,5.1,4.8,0.82,0.0,0,1,24.444444
8791,1,8,6,0,23.02,0.0,59.38,8.9,7.44,2.18,0.0,0,1,24.444444
8792,1,9,6,0,23.11,0.0,60.1,7.4,2.28,2.06,118.85,0,1,24.444444
8793,1,10,6,0,23.35,0.0,60.21,8.1,13.2,3.98,244.782,0,1,24.444444
8794,1,11,6,0,23.59,0.0,60.17,8.3,1.92,8.01,335.304,0,1,24.444444
8795,1,12,6,0,23.82,0.0,59.4,11.2,4.56,14.25,361.371,0,1,24.444444
8796,1,13,6,0,23.92,0.0,58.89,8.9,3.84,15.38,385.903,0,1,24.444444
8797,1,14,6,0,23.99,0.0,58.19,8.7,3.36,17.47,346.356,0,1,24.444444
8798,1,15,6,0,24.06,0.0,57.06,12.0,5.64,22.56,259.79,0,1,24.444444
8799,1,16,6,0,24.07,0.0,56.58,9.8,1.8,18.8,142.129,0,1,24.444444
8800,1,17,6,0,24.06,0.0,57.47,8.2,4.92,14.36,16.0139,0,1,24.444444
8801,1,18,6,0,24.07,0.0,57.47,15.3,2.16,24.7,0.0,0,1,24.444444
8802,1,19,6,0,24.07,0.0,57.36,11.2,3.96,18.99,0.0,0,1,24.444444
8803,1,20,6,0,24.07,0.0,58.18,9.9,1.32,16.84,0.0,0,1,24.444444
8804,1,21,6,0,24.06,0.0,59.34,8.4,2.64,14.05,0.0,0,1,24.444444
8805,1,22,6,0,24.07,0.0,59.84,10.7,0.6,16.81,0.0,0,1,24.444444
8806,1,23,6,0,24.07,0.0,59.63,11.5,7.08,16.74,0.0,0,1,24.444444
8807,1,24,6,0,24.05,0.0,60.1,9.9,0.72,13.21,0.0,0,1,24.444444
8808,1,1,7,0,23.94,0.0,61.9,6.4,0.48,8.43,0.0,0,1,24.444444
8809,1,2,7,0,23.86,0.0,63.73,5.4,1.8,7.55,0.0,0,1,24.444444
8810,1,3,7,0,23.74,0.0,65.31,3.6,0.6,5.62,0.0,0,1,24.444444
8811,1,4,7,0,23.84,0.0,65.17,7.9,0.84,9.56,0.0,0,1,24.444444
8812,1,5,7,0,23.74,0.0,65.87,5.2,0.36,6.07,0.0,0,1,24.444444
8813,1,6,7,0,23.69,0.0,66.99,5.6,1.08,5.98,0.0,0,1,24.444444
8814,1,7,7,0,23.65,0.0,68.33,4.9,1.92,5.57,0.0,0,1,24.444444
8815,1,8,7,0,23.64,0.0,69.38,4.0,8.52,6.0,0.0,0,1,24.444444
8816,1,9,7,0,23.71,0.0,69.33,6.2,6.96,8.62,83.2981,0,1,24.444444
8817,1,10,7,0,23.76,0.0,68.93,5.1,3.96,10.45,243.318,0,1,24.444444
8818,1,11,7,0,23.77,0.0,69.09,4.9,21.0,9.17,101.373,0,1,24.444444
8819,1,12,7,0,23.89,0.0,68.52,8.1,5.16,13.72,177.677,0,1,24.444444
8820,1,13,7,0,23.9,0.0,68.47,5.4,3.0,13.45,239.741,0,1,24.444444
8821,1,14,7,0,23.98,0.0,67.68,5.6,0.36,18.87,366.935,0,1,24.444444
8822,1,15,7,0,24.06,0.0,64.46,11.4,1.08,28.16,289.004,0,1,24.444444
8823,1,16,7,0,24.03,0.0,64.03,5.3,4.32,14.85,95.1361,0,1,24.444444
8824,1,17,7,0,24.0,0.0,65.29,4.7,11.4,12.63,22.2764,0,1,24.444444
8825,1,18,7,0,24.07,0.0,63.74,15.1,7.08,28.88,0.0,0,1,24.444444
8826,1,19,7,0,24.07,0.0,61.7,13.3,9.48,25.89,0.0,0,1,24.444444
8827,1,20,7,0,24.07,0.0,61.73,11.0,10.68,20.91,0.0,0,1,24.444444
8828,1,21,7,0,24.07,0.0,62.3,11.0,2.16,20.51,0.0,0,1,24.444444
8829,1,22,7,0,24.06,0.0,62.55,9.1,2.76,15.37,0.0,0,1,24.444444
8830,1,23,7,0,24.04,0.0,61.99,9.7,1.68,13.03,0.0,0,1,24.444444
8831,1,24,7,0,23.9,0.0,62.42,6.3,0.72,7.49,0.0,0,1,24.444444
8832,1,1,1,0,23.77,0.0,63.51,5.4,0.84,5.78,0.0,0,1,24.444444
8833,1,2,1,0,23.54,0.0,64.17,4.2,0.84,3.17,0.0,0,1,24.444444
8834,1,3,1,0,23.72,0.0,60.48,12.3,0.84,7.53,0.0,0,1,24.444444
8835,1,4,1,0,23.29,0.0,58.93,3.4,0.84,1.32,0.0,0,1,24.444444
8836,1,5,1,0,23.16,0.0,58.0,4.3,0.24,1.38,0.0,0,1,24.444444
8837,1,6,1,0,23.1,0.0,57.38,4.9,0.36,1.21,0.0,0,1,24.444444
8838,1,7,1,0,23.21,0.0,55.44,9.5,2.64,2.37,0.0,0,1,24.444444
8839,1,8,1,0,23.01,0.0,54.31,3.5,8.04,0.59,0.0,0,1,24.444444
8840,1,9,1,0,23.16,0.0,51.58,5.9,11.04,1.67,193.319,0,1,24.444444
8841,1,10,1,0,23.3,0.0,47.74,6.9,3.12,2.24,297.536,0,1,24.444444
8842,1,11,1,0,23.3,0.0,45.0,5.1,7.32,2.1,429.682,0,1,24.444444
8843,1,12,1,0,23.45,0.0,42.65,8.3,12.96,5.03,514.38,0,1,24.444444
8844,1,13,1,0,23.46,0.0,41.14,5.5,7.2,3.71,496.544,0,1,24.444444
8845,1,14,1,0,23.62,0.0,39.82,11.9,8.52,8.61,447.792,0,1,24.444444
8846,1,15,1,0,23.62,0.0,39.0,9.4,3.96,7.58,336.082,0,1,24.444444
8847,1,16,1,0,23.63,0.0,38.63,9.8,6.96,7.75,258.86,0,1,24.444444
8848,1,17,1,0,23.56,0.0,38.51,9.6,6.96,4.37,30.1783,0,1,24.444444
8849,1,18,1,0,23.5,0.0,38.18,10.3,8.28,3.44,0.0,0,1,24.444444
8850,1,19,1,0,23.47,0.0,37.95,10.2,9.84,2.93,0.0,0,1,24.444444
8851,1,20,1,0,23.41,0.0,37.73,10.6,7.2,2.36,0.0,0,1,24.444444
8852,1,21,1,0,23.47,0.0,37.06,15.0,7.8,3.67,0.0,0,1,24.444444
8853,1,22,1,0,23.22,0.0,37.12,9.2,10.2,1.09,0.0,0,1,24.444444
8854,1,23,1,0,23.01,0.0,37.26,8.5,1.44,0.62,0.0,0,1,24.444444
8855,1,24,1,0,22.81,0.0,37.44,6.8,3.84,0.19,0.0,0,1,24.444444
8856,1,1,2,0,22.71,0.0,37.15,5.8,1.56,0.01,0.0,0,1,24.444444
8857,1,2,2,0,22.6,0.0,36.18,4.2,0.36,0.0,0.0,0,1,24.444444
8858,1,3,2,0,22.56,0.0,34.67,4.1,0.0,0.0,0.0,0,1,24.444444
8859,1,4,2,0,22.52,0.0,33.43,3.9,0.12,0.0,0.0,0,1,24.444444
8860,1,5,2,0,22.51,0.0,32.16,6.1,0.12,0.0,0.0,0,1,24.444444
8861,1,6,2,0,22.48,0.0,31.6,3.7,0.36,0.0,0.0,0,1,24.444444
8862,1,7,2,0,22.48,0.0,31.0,3.5,4.2,0.0,0.0,0,1,24.444444
8863,1,8,2,0,22.48,0.0,30.31,3.3,3.96,0.0,0.0,0,1,24.444444
8864,1,9,2,0,22.51,0.0,29.35,7.7,3.36,0.0,228.462,0,1,24.444444
8865,1,10,2,0,22.66,0.0,27.84,6.8,2.4,0.0,482.604,0,1,24.444444
8866,1,11,2,0,22.77,0.0,26.51,6.6,8.04,0.25,638.127,0,1,24.444444
8867,1,12,2,0,23.03,0.0,25.39,12.0,4.44,1.65,718.189,0,1,24.444444
8868,1,13,2,0,23.0,0.0,24.82,4.4,5.52,1.05,740.174,0,1,24.444444
8869,1,14,2,0,23.23,0.0,23.91,10.6,0.84,3.4,663.756,0,1,24.444444
8870,1,15,2,0,23.35,0.0,23.35,9.0,2.52,2.68,445.89,0,1,24.444444
8871,1,16,2,0,23.44,0.0,22.87,11.1,1.68,3.81,358.803,0,1,24.444444
8872,1,17,2,0,23.28,0.0,22.83,8.6,1.08,1.14,93.2714,0,1,24.444444
8873,1,18,2,0,23.06,0.0,23.32,10.1,2.88,0.71,0.0,0,1,24.444444
8874,1,19,2,0,23.0,0.0,24.24,10.9,2.4,0.83,0.0,0,1,24.444444
8875,1,20,2,0,22.91,0.0,25.26,9.5,2.76,0.43,0.0,0,1,24.444444
8876,1,21,2,0,22.96,0.0,26.05,13.0,3.36,0.99,0.0,0,1,24.444444
8877,1,22,2,0,22.99,0.0,27.11,14.3,1.32,1.08,0.0,0,1,24.444444
8878,1,23,2,0,22.85,0.0,28.42,12.5,2.28,0.46,0.0,0,1,24.444444
8879,1,24,2,0,22.71,0.0,29.49,9.6,2.04,0.03,0.0,0,1,24.444444
8880,1,1,3,0,22.66,0.0,30.09,8.8,0.48,0.0,0.0,0,1,24.444444
8881,1,2,3,0,22.55,0.0,30.35,5.0,0.36,0.0,0.0,0,1,24.444444
8882,1,3,3,0,22.49,0.0,30.4,3.9,0.36,0.0,0.0,0,1,24.444444
8883,1,4,3,0,22.48,0.0,30.42,4.1,0.6,0.0,0.0,0,1,24.444444
8884,1,5,3,0,22.48,0.0,30.48,4.5,1.8,0.0,0.0,0,1,24.444444
8885,1,6,3,0,22.48,0.0,30.31,3.3,2.88,0.0,0.0,0,1,24.444444
8886,1,7,3,0,22.48,0.0,30.25,4.5,4.2,0.0,0.0,0,1,24.444444
8887,1,8,3,0,22.52,0.0,30.58,9.0,17.64,0.0,0.0,0,1,24.444444
8888,1,9,3,0,22.73,0.0,30.18,9.2,5.04,0.04,253.593,0,1,24.444444
8889,1,10,3,0,22.97,0.0,29.57,6.6,6.0,0.91,456.231,0,1,24.444444
8890,1,11,3,0,23.05,0.0,29.09,5.6,7.2,2.13,594.612,0,1,24.444444
8891,1,12,3,0,23.25,0.0,28.38,9.8,4.8,4.92,633.702,0,1,24.444444
8892,1,13,3,0,23.26,0.0,27.78,3.5,3.72,4.18,694.791,0,1,24.444444
8893,1,14,3,0,23.48,0.0,26.14,10.1,5.4,9.08,664.15,0,1,24.444444
8894,1,15,3,0,23.65,0.0,24.16,11.9,2.4,12.99,569.039,0,1,24.444444
8895,1,16,3,0,23.69,0.0,23.59,9.1,2.04,12.26,416.919,0,1,24.444444
8896,1,17,3,0,23.7,0.0,23.5,9.5,8.52,9.95,190.811,0,1,24.444444
8897,1,18,3,0,23.61,0.0,23.84,9.1,3.48,4.86,8.46422,0,1,24.444444
8898,1,19,3,0,23.56,0.0,24.8,9.2,0.96,4.14,0.0,0,1,24.444444
8899,1,20,3,0,23.57,0.0,25.84,11.7,3.72,4.45,0.0,0,1,24.444444
8900,1,21,3,0,23.49,0.0,26.88,10.8,9.0,2.78,0.0,0,1,24.444444
8901,1,22,3,0,23.33,0.0,28.19,9.1,6.6,1.52,0.0,0,1,24.444444
8902,1,23,3,0,23.16,0.0,29.89,8.6,1.2,1.06,0.0,0,1,24.444444
8903,1,24,3,0,23.02,0.0,31.07,8.3,0.84,0.73,0.0,0,1,24.444444
8904,1,1,4,0,23.01,0.0,32.13,11.0,0.72,0.95,0.0,0,1,24.444444
8905,1,2,4,0,22.82,0.0,33.45,7.6,0.96,0.2,0.0,0,1,24.444444
8906,1,3,4,0,22.69,0.0,34.74,4.9,1.32,0.0,0.0,0,1,24.444444
8907,1,4,4,0,22.68,0.0,35.4,6.7,0.48,0.0,0.0,0,1,24.444444
8908,1,5,4,0,22.6,0.0,35.7,2.9,0.36,0.0,0.0,0,1,24.444444
8909,1,6,4,0,22.62,0.0,35.51,6.9,2.64,0.0,0.0,0,1,24.444444
8910,1,7,4,0,22.57,0.0,35.43,3.7,3.72,0.0,0.0,0,1,24.444444
8911,1,8,4,0,22.63,0.0,35.02,8.0,12.24,0.0,0.0,0,1,24.444444
8912,1,9,4,0,22.76,0.0,34.32,10.0,7.2,0.22,190.207,0,1,24.444444
8913,1,10,4,0,22.82,0.0,33.21,9.2,3.72,0.25,281.108,0,1,24.444444
8914,1,11,4,0,22.92,0.0,31.27,9.4,1.92,0.62,433.93,0,1,24.444444
8915,1,12,4,0,22.99,0.0,28.89,8.5,6.12,0.97,479.802,0,1,24.444444
8916,1,13,4,0,23.15,0.0,27.12,8.0,2.04,2.04,613.192,0,1,24.444444
8917,1,14,4,0,23.4,0.0,25.34,11.4,0.84,5.52,636.347,0,1,24.444444
8918,1,15,4,0,23.49,0.0,23.64,10.1,0.72,7.11,589.915,0,1,24.444444
8919,1,16,4,0,23.5,0.0,22.61,9.5,1.44,6.93,430.831,0,1,24.444444
8920,1,17,4,0,23.43,0.0,21.7,8.2,2.04,3.75,201.074,0,1,24.444444
8921,1,18,4,0,23.25,0.0,21.35,9.4,4.92,1.21,8.91809,0,1,24.444444
8922,1,19,4,0,23.11,0.0,21.6,10.1,9.96,0.94,0.0,0,1,24.444444
8923,1,20,4,0,22.93,0.0,21.75,10.7,5.64,0.49,0.0,0,1,24.444444
8924,1,21,4,0,22.74,0.0,21.72,8.6,5.04,0.12,0.0,0,1,24.444444
8925,1,22,4,0,22.68,0.0,21.45,10.9,7.44,0.12,0.0,0,1,24.444444
8926,1,23,4,0,22.62,0.0,20.81,11.2,1.56,0.01,0.0,0,1,24.444444
8927,1,24,4,0,22.56,0.0,20.22,9.5,0.72,0.0,0.0,0,1,24.444444
8928,1,1,5,0,22.55,0.0,19.27,12.8,3.36,0.0,0.0,0,1,24.444444
8929,1,2,5,0,22.5,0.0,18.31,8.8,0.6,0.0,0.0,0,1,24.444444
8930,1,3,5,0,22.48,0.0,16.92,10.4,0.6,0.0,0.0,0,1,24.444444
8931,1,4,5,0,22.48,0.0,15.9,12.5,0.36,0.0,0.0,0,1,24.444444
8932,1,5,5,0,22.48,0.0,15.14,10.5,2.76,0.0,0.0,0,1,24.444444
8933,1,6,5,0,22.48,0.0,14.57,10.1,2.4,0.0,0.0,0,1,24.444444
8934,1,7,5,0,22.48,0.0,14.14,9.5,12.36,0.0,0.0,0,1,24.444444
8935,1,8,5,0,22.48,0.0,13.83,7.2,15.6,0.0,0.0,0,1,24.444444
8936,1,9,5,0,22.48,0.0,13.26,9.7,6.0,0.0,290.043,0,1,24.444444
8937,1,10,5,0,22.52,0.0,12.58,12.5,3.36,0.0,500.889,0,1,24.444444
8938,1,11,5,0,22.54,0.0,12.2,9.4,4.8,0.0,649.646,0,1,24.444444
8939,1,12,5,0,22.57,0.0,11.9,9.2,4.8,0.01,679.12,0,1,24.444444
8940,1,13,5,0,22.58,0.0,11.8,8.7,8.4,0.01,584.074,0,1,24.444444
8941,1,14,5,0,22.62,0.0,11.87,8.9,2.4,0.22,715.954,0,1,24.444444
8942,1,15,5,0,22.7,0.0,12.14,10.4,1.32,0.71,623.563,0,1,24.444444
8943,1,16,5,0,22.68,0.0,12.62,7.9,1.56,0.23,399.807,0,1,24.444444
8944,1,17,5,0,22.58,0.0,13.39,8.3,3.48,0.0,52.7081,0,1,24.444444
8945,1,18,5,0,22.54,0.0,14.27,10.2,1.8,0.0,0.0,0,1,24.444444
8946,1,19,5,0,22.53,0.0,15.12,9.4,4.32,0.0,0.0,0,1,24.444444
8947,1,20,5,0,22.52,0.0,16.31,10.2,2.28,0.0,0.0,0,1,24.444444
8948,1,21,5,0,22.53,0.0,17.52,11.4,3.48,0.0,0.0,0,1,24.444444
8949,1,22,5,0,22.57,0.0,18.69,14.6,12.96,0.0,0.0,0,1,24.444444
8950,1,23,5,0,22.56,0.0,19.96,11.7,1.56,0.0,0.0,0,1,24.444444
8951,1,24,5,0,22.52,0.0,21.09,9.9,0.72,0.0,0.0,0,1,24.444444
8952,1,1,6,0,22.48,0.0,22.2,5.4,0.24,0.0,0.0,0,1,24.444444
8953,1,2,6,0,22.48,0.0,23.26,4.1,0.48,0.0,0.0,0,1,24.444444
8954,1,3,6,0,22.48,0.0,24.63,5.7,0.24,0.0,0.0,0,1,24.444444
8955,1,4,6,0,22.48,0.0,25.95,5.9,3.48,0.0,0.0,0,1,24.444444
8956,1,5,6,0,22.48,0.0,26.88,5.2,1.68,0.0,0.0,0,1,24.444444
8957,1,6,6,0,22.48,0.0,26.97,3.7,2.04,0.0,0.0,0,1,24.444444
8958,1,7,6,0,22.48,0.0,26.27,4.2,9.0,0.0,0.0,0,1,24.444444
8959,1,8,6,0,22.51,0.0,25.19,12.2,9.84,0.0,0.0,0,1,24.444444
8960,1,9,6,0,22.48,0.0,23.86,7.4,6.84,0.0,100.51,0,1,24.444444
8961,1,10,6,0,22.48,0.0,21.75,8.2,6.48,0.0,177.814,0,1,24.444444
8962,1,11,6,0,22.48,0.0,19.7,4.3,3.72,0.0,187.577,0,1,24.444444
8963,1,12,6,0,22.51,0.0,17.96,9.7,4.44,0.0,270.422,0,1,24.444444
8964,1,13,6,0,22.5,0.0,16.87,8.1,2.4,0.0,209.141,0,1,24.444444
8965,1,14,6,0,22.5,0.0,16.52,7.0,4.8,0.0,314.863,0,1,24.444444
8966,1,15,6,0,22.52,0.0,16.53,10.0,4.92,0.0,173.168,0,1,24.444444
8967,1,16,6,0,22.49,0.0,17.29,9.1,1.8,0.0,58.0783,0,1,24.444444
8968,1,17,6,0,22.48,0.0,18.27,8.3,3.36,0.0,26.6409,0,1,24.444444
8969,1,18,6,0,22.48,0.0,19.33,9.0,3.84,0.0,0.0,0,1,24.444444
8970,1,19,6,0,22.5,0.0,20.5,10.4,3.24,0.0,0.0,0,1,24.444444
8971,1,20,6,0,22.5,0.0,21.58,9.1,5.16,0.0,0.0,0,1,24.444444
8972,1,21,6,0,22.57,0.0,21.98,15.0,1.2,0.0,0.0,0,1,24.444444
8973,1,22,6,0,22.54,0.0,22.08,10.6,1.32,0.0,0.0,0,1,24.444444
8974,1,23,6,0,22.48,0.0,21.8,8.2,6.84,0.0,0.0,0,1,24.444444
8975,1,24,6,0,22.48,0.0,21.38,6.1,1.8,0.0,0.0,0,1,24.444444
8976,1,1,7,0,22.48,0.0,21.0,6.5,0.48,0.0,0.0,0,1,24.444444
8977,1,2,7,0,22.48,0.0,20.86,4.0,0.48,0.0,0.0,0,1,24.444444
8978,1,3,7,0,22.48,0.0,20.95,8.1,0.36,0.0,0.0,0,1,24.444444
8979,1,4,7,0,22.48,0.0,21.0,5.2,0.48,0.0,0.0,0,1,24.444444
8980,1,5,7,0,22.48,0.0,21.0,4.1,0.24,0.0,0.0,0,1,24.444444
8981,1,6,7,0,22.48,0.0,20.82,3.4,0.84,0.0,0.0,0,1,24.444444
8982,1,7,7,0,22.48,0.0,20.64,4.3,2.52,0.0,0.0,0,1,24.444444
8983,1,8,7,0,22.48,0.0,20.54,5.4,10.56,0.0,0.0,0,1,24.444444
8984,1,9,7,0,22.48,0.0,19.94,6.5,4.68,0.0,259.786,0,1,24.444444
8985,1,10,7,0,22.49,0.0,18.89,5.0,7.92,0.0,418.861,0,1,24.444444
8986,1,11,7,0,22.55,0.0,18.23,7.4,12.96,0.0,470.932,0,1,24.444444
8987,1,12,7,0,22.59,0.0,17.89,5.4,11.4,0.0,516.625,0,1,24.444444
8988,1,13,7,0,22.85,0.0,17.83,12.2,3.24,0.63,588.29,0,1,24.444444
8989,1,14,7,0,22.87,0.0,18.35,8.7,1.8,0.67,546.492,0,1,24.444444
8990,1,15,7,0,23.09,0.0,18.26,11.3,2.88,1.26,462.771,0,1,24.444444
8991,1,16,7,0,22.86,0.0,18.36,6.4,7.44,0.3,185.974,0,1,24.444444
8992,1,17,7,0,22.68,0.0,18.37,5.7,8.88,0.0,44.5772,0,1,24.444444
8993,1,18,7,0,22.61,0.0,17.99,4.7,10.68,0.0,0.0,0,1,24.444444
8994,1,19,7,0,22.61,0.0,17.8,5.0,2.52,0.0,0.0,0,1,24.444444
8995,1,20,7,0,22.72,0.0,17.36,11.0,3.72,0.16,0.0,0,1,24.444444
8996,1,21,7,0,22.73,0.0,17.11,11.0,2.76,0.21,0.0,0,1,24.444444
8997,1,22,7,0,22.7,0.0,17.8,8.7,3.84,0.03,0.0,0,1,24.444444
8998,1,23,7,0,22.74,0.0,19.35,13.2,2.16,0.51,0.0,0,1,24.444444
8999,1,24,7,0,22.64,0.0,20.57,6.1,1.2,0.0,0.0,0,1,24.444444
9000,1,1,1,0,22.56,0.0,21.12,4.6,0.84,0.0,0.0,0,1,24.444444
9001,1,2,1,0,22.55,0.0,21.28,5.4,1.2,0.0,0.0,0,1,24.444444
9002,1,3,1,0,22.6,0.0,21.89,9.4,0.24,0.0,0.0,0,1,24.444444
9003,1,4,1,0,22.56,0.0,22.78,4.7,1.92,0.0,0.0,0,1,24.444444
9004,1,5,1,0,22.57,0.0,23.93,7.6,0.12,0.0,0.0,0,1,24.444444
9005,1,6,1,0,22.56,0.0,25.22,6.1,0.36,0.0,0.0,0,1,24.444444
9006,1,7,1,0,22.61,0.0,26.65,9.1,1.08,0.0,0.0,0,1,24.444444
9007,1,8,1,0,22.56,0.0,28.73,3.5,5.04,0.0,0.0,0,1,24.444444
9008,1,9,1,0,22.56,0.0,30.73,5.0,7.92,0.0,124.632,0,1,24.444444
9009,1,10,1,0,22.61,0.0,32.16,5.1,5.4,0.0,184.763,0,1,24.444444
9010,1,11,1,0,22.82,0.0,34.26,8.0,15.12,0.36,360.571,0,1,24.444444
9011,1,12,1,0,23.09,0.0,35.73,11.6,6.84,1.54,321.682,0,1,24.444444
9012,1,13,1,0,22.97,0.0,37.64,6.4,7.68,0.63,211.826,0,1,24.444444
9013,1,14,1,0,23.18,0.0,38.48,11.2,8.28,2.09,234.497,0,1,24.444444
9014,1,15,1,0,23.34,0.0,39.98,9.8,3.96,2.62,322.254,0,1,24.444444
9015,1,16,1,0,23.33,0.0,41.78,10.3,5.4,2.31,100.65,0,1,24.444444
9016,1,17,1,0,23.29,0.0,44.13,11.0,9.72,2.13,26.9641,0,1,24.444444
9017,1,18,1,0,23.24,0.0,45.84,10.1,10.8,1.71,0.0,0,1,24.444444
9018,1,19,1,0,23.3,0.0,47.15,12.3,6.36,2.88,0.0,0,1,24.444444
9019,1,20,1,0,23.28,0.0,48.58,11.3,5.28,2.38,0.0,0,1,24.444444
9020,1,21,1,0,23.14,0.0,50.12,8.3,4.92,1.16,0.0,0,1,24.444444
9021,1,22,1,0,23.02,0.0,51.63,7.1,5.4,0.92,0.0,0,1,24.444444
9022,1,23,1,0,23.04,0.0,52.84,8.6,0.6,1.35,0.0,0,1,24.444444
9023,1,24,1,0,23.04,0.0,54.14,8.5,3.72,1.41,0.0,0,1,24.444444
9024,1,1,2,0,23.0,0.0,55.87,6.9,1.68,1.2,0.0,0,1,24.444444
9025,1,2,2,0,22.96,0.0,58.02,4.4,0.48,0.77,0.0,0,1,24.444444
9026,1,3,2,0,22.91,0.0,60.28,3.5,0.12,0.66,0.0,0,1,24.444444
9027,1,4,2,0,22.92,0.0,62.52,4.3,0.24,0.94,0.0,0,1,24.444444
9028,1,5,2,0,22.91,0.0,64.0,4.0,0.24,0.8,0.0,0,1,24.444444
9029,1,6,2,0,22.88,0.0,64.62,3.9,3.48,0.7,0.0,0,1,24.444444
9030,1,7,2,0,22.89,0.0,64.69,4.9,3.72,0.95,0.0,0,1,24.444444
9031,1,8,2,0,22.92,0.0,64.85,5.3,12.36,1.15,0.0,0,1,24.444444
9032,1,9,2,0,23.01,0.0,64.37,7.0,12.0,1.78,105.766,0,1,24.444444
9033,1,10,2,0,23.13,0.0,64.31,7.3,5.52,2.55,126.398,0,1,24.444444
