,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW),Heating Load (kWh),HVAC Mode (Off/Cooling/Heating),Temperature Set Point (C),Occupant Count (people)
10574,3,15,3,1,24.07,0.0,48.93,6.3,2.76,34.82,524.425,0,1,24.444444,3
10575,3,16,3,1,24.07,0.0,48.05,10.8,3.12,41.61,416.602,0,1,24.444444,3
10576,3,17,3,1,24.07,0.0,46.94,13.1,4.32,42.08,236.703,0,1,24.444444,3
10577,3,18,3,1,24.07,0.0,46.74,11.9,6.12,37.53,87.0775,0,1,24.444444,3
10578,3,19,3,1,24.07,0.0,47.19,13.2,12.72,34.31,0.0,0,1,24.444444,3
10579,3,20,3,1,24.07,0.0,47.58,15.0,5.52,34.72,0.0,0,1,24.444444,3
10580,3,21,3,1,24.07,0.0,47.89,17.0,7.2,35.76,0.0,0,1,24.444444,3
10581,3,22,3,1,24.07,0.0,48.76,14.7,1.32,31.14,0.0,0,1,24.444444,3
10582,3,23,3,1,24.07,0.0,50.48,12.4,2.4,26.42,0.0,0,1,24.444444,3
10583,3,24,3,1,24.07,0.0,52.24,11.7,0.72,23.93,0.0,0,1,24.444444,3
10584,3,1,4,1,24.07,0.0,53.61,11.5,1.2,22.21,0.0,0,1,24.444444,3
10585,3,2,4,1,24.07,0.0,55.09,10.2,0.48,18.85,0.0,0,1,24.444444,3
10586,3,3,4,1,24.05,0.0,57.51,6.0,0.36,11.97,0.0,0,1,24.444444,3
10587,3,4,4,1,24.07,0.0,58.4,11.8,0.36,19.61,0.0,0,1,24.444444,3
10588,3,5,4,1,24.03,0.0,59.26,7.2,0.48,11.35,0.0,0,1,24.444444,3
10589,3,6,4,1,24.05,0.0,60.07,11.0,3.72,16.11,0.0,0,1,24.444444,3
10590,3,7,4,1,24.05,0.0,60.2,10.2,10.44,16.06,0.0,0,1,24.444444,3
10591,3,8,4,1,24.07,0.0,59.17,12.9,16.92,24.38,126.367,0,1,24.444444,3
10592,3,9,4,1,24.07,0.0,57.36,11.6,8.28,26.25,279.087,0,1,24.444444,3
10593,3,10,4,1,24.08,0.0,54.82,12.5,1.56,31.46,396.401,0,1,24.444444,3
10594,3,11,4,1,24.07,0.0,53.07,10.2,15.36,30.29,533.657,0,1,24.444444,3
10595,3,12,4,1,24.07,0.0,51.78,9.7,2.64,29.82,475.34,0,1,24.444444,3
10596,3,13,4,1,24.07,0.0,50.73,11.0,2.64,30.47,321.999,0,1,24.444444,3
10597,3,14,4,1,24.07,0.0,50.1,11.8,0.96,33.36,403.622,0,1,24.444444,3
10598,3,15,4,1,24.07,0.0,49.52,11.8,0.84,31.39,222.219,0,1,24.444444,3
10599,3,16,4,1,24.07,0.0,49.77,11.0,7.8,30.03,180.211,0,1,24.444444,3
10600,3,17,4,1,24.07,0.0,50.4,9.8,1.68,31.06,215.92,0,1,24.444444,3
10601,3,18,4,1,24.07,0.0,50.28,12.5,2.28,33.35,66.4291,0,1,24.444444,3
10602,3,19,4,1,24.07,0.0,49.97,16.6,6.84,35.14,0.0,0,1,24.444444,3
10603,3,20,4,1,24.07,0.0,49.9,18.1,7.2,35.41,0.0,0,1,24.444444,3
10604,3,21,4,1,24.07,0.0,50.65,16.7,4.08,32.47,0.0,0,1,24.444444,3
10605,3,22,4,1,24.07,0.0,51.9,15.0,1.56,28.91,0.0,0,1,24.444444,3
10606,3,23,4,1,24.07,0.0,52.97,13.9,0.72,26.01,0.0,0,1,24.444444,3
10607,3,24,4,1,24.07,0.0,53.96,12.3,0.72,21.83,0.0,0,1,24.444444,3
10608,3,1,5,1,24.07,0.0,55.3,10.6,0.48,17.69,0.0,0,1,24.444444,3
10609,3,2,5,1,24.07,0.0,56.25,11.6,0.6,18.13,0.0,0,1,24.444444,3
10610,3,3,5,1,24.07,0.0,56.5,12.6,0.36,18.65,0.0,0,1,24.444444,3
10611,3,4,5,1,24.07,0.0,57.01,11.3,0.24,15.36,0.0,0,1,24.444444,3
10612,3,5,5,1,24.06,0.0,57.91,11.2,0.48,14.04,0.0,0,1,24.444444,3
10613,3,6,5,1,24.04,0.0,58.53,11.0,1.68,13.04,0.0,0,1,24.444444,3
10614,3,7,5,1,24.04,0.0,58.55,11.7,16.32,17.88,0.0,0,1,24.444444,3
10615,3,8,5,1,24.07,0.0,57.02,14.9,9.84,28.51,134.981,0,1,24.444444,3
10616,3,9,5,1,24.07,0.0,55.15,12.8,22.44,29.45,330.726,0,1,24.444444,3
10617,3,10,5,1,24.07,0.0,53.93,11.7,2.16,30.61,502.727,0,1,24.444444,3
10618,3,11,5,1,24.07,0.0,53.21,10.5,0.84,29.82,627.562,0,1,24.444444,3
10619,3,12,5,1,24.07,0.0,52.28,12.2,1.44,33.23,696.619,0,1,24.444444,3
10620,3,13,5,1,24.07,0.0,51.16,12.2,4.32,34.95,715.531,0,1,24.444444,3
10621,3,14,5,1,24.07,0.0,50.03,12.4,1.92,38.01,692.019,0,1,24.444444,3
10622,3,15,5,1,24.07,0.0,48.93,12.5,2.88,39.71,530.298,0,1,24.444444,3
10623,3,16,5,1,24.07,0.0,47.96,13.3,1.68,39.65,344.833,0,1,24.444444,3
10624,3,17,5,1,24.07,0.0,47.57,13.2,12.96,39.34,260.577,0,1,24.444444,3
10625,3,18,5,1,24.08,0.0,48.51,12.1,2.28,34.11,104.72,0,1,24.444444,3
10626,3,19,5,1,24.07,0.0,49.85,15.9,3.12,34.71,0.0,0,1,24.444444,3
10627,3,20,5,1,24.07,0.0,51.04,15.7,1.92,32.64,0.0,0,1,24.444444,3
10628,3,21,5,1,24.07,0.0,51.83,19.7,4.08,36.53,0.0,0,1,24.444444,3
10629,3,22,5,1,24.07,0.0,52.65,16.7,1.44,30.25,0.0,0,1,24.444444,3
10630,3,23,5,1,24.07,0.0,54.31,13.4,0.84,23.91,0.0,0,1,24.444444,3
10631,3,24,5,1,24.07,0.0,55.71,13.3,0.36,22.71,0.0,0,1,24.444444,3
10632,3,1,6,1,24.07,0.0,57.48,10.1,0.6,16.69,0.0,0,1,24.444444,3
10633,3,2,6,1,24.07,0.0,58.57,11.6,0.0,16.83,0.0,0,1,24.444444,3
10634,3,3,6,1,23.99,0.0,60.41,6.3,0.72,9.08,0.0,0,1,24.444444,3
10635,3,4,6,1,23.94,0.0,63.09,6.3,0.24,8.76,0.0,0,1,24.444444,3
10636,3,5,6,1,23.92,0.0,64.52,7.4,0.12,9.29,0.0,0,1,24.444444,3
10637,3,6,6,1,23.97,0.0,64.37,10.1,3.84,11.64,0.0,0,1,24.444444,3
10638,3,7,6,1,24.01,0.0,63.29,12.4,6.12,18.98,0.0,0,1,24.444444,3
10639,3,8,6,1,24.03,0.0,62.11,11.2,4.68,20.89,114.43,0,1,24.444444,3
10640,3,9,6,1,24.07,0.0,59.78,16.8,3.6,35.37,332.455,0,1,24.444444,3
10641,3,10,6,1,24.08,0.01,56.54,16.9,10.2,37.35,504.551,0,1,24.444444,3
10642,3,11,6,1,24.07,0.0,54.64,10.8,9.72,29.41,623.073,0,1,24.444444,3
10643,3,12,6,1,24.07,0.0,54.32,9.5,1.68,29.03,708.501,0,1,24.444444,3
10644,3,13,6,1,24.07,0.0,54.0,9.2,1.32,31.89,725.469,0,1,24.444444,3
10645,3,14,6,1,24.07,0.0,52.16,13.9,1.08,42.06,678.963,0,1,24.444444,3
10646,3,15,6,1,24.08,0.01,49.53,15.6,0.48,47.5,601.79,0,1,24.444444,3
10647,3,16,6,1,24.07,0.0,48.43,11.8,1.08,43.85,484.535,0,1,24.444444,3
10648,3,17,6,1,24.07,0.0,48.47,11.3,3.0,42.78,310.495,0,1,24.444444,3
10649,3,18,6,1,24.07,0.0,48.61,12.0,2.04,39.58,101.012,0,1,24.444444,3
10650,3,19,6,1,24.07,0.0,48.53,15.5,5.64,37.85,0.0,0,1,24.444444,3
10651,3,20,6,1,24.07,0.0,49.12,15.5,1.2,36.33,0.0,0,1,24.444444,3
10652,3,21,6,1,24.07,0.0,50.06,16.2,2.16,35.61,0.0,0,1,24.444444,3
10653,3,22,6,1,24.07,0.0,51.0,13.9,3.36,30.7,0.0,0,1,24.444444,3
10654,3,23,6,1,24.07,0.0,52.64,13.3,0.84,28.54,0.0,0,1,24.444444,3
10655,3,24,6,1,24.07,0.0,53.62,11.8,1.2,24.15,0.0,0,1,24.444444,3
10656,3,1,7,1,24.07,0.0,54.92,6.4,0.72,14.14,0.0,0,1,24.444444,3
10657,3,2,7,1,24.05,0.0,56.93,6.4,2.4,12.77,0.0,0,1,24.444444,3
10658,3,3,7,1,24.03,0.0,59.14,6.0,0.48,11.48,0.0,0,1,24.444444,3
10659,3,4,7,1,24.02,0.0,60.7,7.4,0.12,12.44,0.0,0,1,24.444444,3
10660,3,5,7,1,23.99,0.0,61.66,6.7,0.6,10.41,0.0,0,1,24.444444,3
10661,3,6,7,1,23.98,0.0,62.68,7.4,3.84,10.62,0.0,0,1,24.444444,3
10662,3,7,7,1,23.93,0.0,63.66,5.4,3.0,10.12,0.0,0,1,24.444444,3
10663,3,8,7,1,23.96,0.0,62.96,7.2,5.16,15.09,124.962,0,1,24.444444,3
10664,3,9,7,1,24.02,0.0,60.86,9.5,13.2,24.39,301.761,0,1,24.444444,3
10665,3,10,7,1,24.06,0.0,58.63,8.0,13.08,26.69,497.365,0,1,24.444444,3
10666,3,11,7,1,24.07,0.0,57.24,7.8,10.68,27.54,551.244,0,1,24.444444,3
10667,3,12,7,1,24.07,0.0,55.4,8.2,7.8,29.5,629.403,0,1,24.444444,3
10668,3,13,7,1,24.07,0.0,53.25,11.7,11.28,36.09,578.243,0,1,24.444444,3
10669,3,14,7,1,24.07,0.0,51.33,13.0,5.04,38.05,453.565,0,1,24.444444,3
10670,3,15,7,1,24.07,0.0,50.56,10.5,5.04,35.65,409.84,0,1,24.444444,3
10671,3,16,7,1,24.07,0.0,51.02,7.8,8.64,32.67,360.066,0,1,24.444444,3
10672,3,17,7,1,24.07,0.0,51.88,11.8,13.44,35.89,180.146,0,1,24.444444,3
10673,3,18,7,1,24.07,0.0,52.55,14.8,3.96,36.7,20.5683,0,1,24.444444,3
10674,3,19,7,1,24.07,0.0,52.77,15.9,4.2,35.9,0.0,0,1,24.444444,3
10675,3,20,7,1,24.07,0.0,54.06,10.6,1.92,27.23,0.0,0,1,24.444444,3
10676,3,21,7,1,24.07,0.0,55.62,12.1,2.04,29.03,0.0,0,1,24.444444,3
10677,3,22,7,1,24.07,0.0,55.4,18.2,2.76,36.21,0.0,0,1,24.444444,3
10678,3,23,7,1,24.07,0.0,55.52,14.5,1.2,28.25,0.0,0,1,24.444444,3
10679,3,24,7,1,24.06,0.0,57.4,6.5,1.08,13.75,0.0,0,1,24.444444,3
10680,3,1,1,1,24.05,0.0,58.51,8.5,1.2,14.39,0.0,0,1,24.444444,3
10681,3,2,1,1,24.07,0.0,58.32,12.4,0.36,18.56,0.0,0,1,24.444444,3
10682,3,3,1,1,23.99,0.0,59.1,6.4,0.36,9.22,0.0,0,1,24.444444,3
10683,3,4,1,1,24.03,0.0,59.66,10.6,0.48,14.04,0.0,0,1,24.444444,3
10684,3,5,1,1,23.92,0.0,60.82,5.9,0.48,7.72,0.0,0,1,24.444444,3
10685,3,6,1,1,24.0,0.0,61.09,10.7,0.96,12.9,0.0,0,1,24.444444,3
10686,3,7,1,1,23.92,0.0,61.77,6.9,3.0,8.21,0.0,0,1,24.444444,3
10687,3,8,1,1,23.84,0.0,62.88,5.7,5.28,6.87,54.4493,0,1,24.444444,3
10688,3,9,1,1,23.94,0.0,62.26,9.0,14.28,14.74,217.047,0,1,24.444444,3
10689,3,10,1,1,24.01,0.0,61.5,7.8,20.76,18.65,393.32,0,1,24.444444,3
10690,3,11,1,1,24.06,0.0,59.97,13.8,14.64,30.37,390.037,0,1,24.444444,3
10691,3,12,1,1,24.07,0.0,58.52,6.2,12.24,22.39,488.109,0,1,24.444444,3
10692,3,13,1,1,24.07,0.0,55.85,13.3,9.48,34.99,733.483,0,1,24.444444,3
10693,3,14,1,1,24.07,0.0,53.27,12.1,3.0,34.31,511.991,0,1,24.444444,3
10694,3,15,1,1,24.07,0.0,51.55,8.0,2.28,29.46,437.448,0,1,24.444444,3
10695,3,16,1,1,24.07,0.0,50.68,10.0,6.6,33.12,341.993,0,1,24.444444,3
10696,3,17,1,1,24.07,0.0,49.3,12.9,2.76,38.92,326.065,0,1,24.444444,3
10697,3,18,1,1,24.07,0.0,48.35,15.4,4.32,38.37,108.448,0,1,24.444444,3
10698,3,19,1,1,24.07,0.0,48.12,14.0,1.92,30.05,0.0,0,1,24.444444,3
10699,3,20,1,1,24.07,0.0,48.48,13.0,4.2,26.27,0.0,0,1,24.444444,3
10700,3,21,1,1,24.07,0.0,49.3,13.1,3.0,25.59,0.0,0,1,24.444444,3
10701,3,22,1,1,24.07,0.0,50.57,10.8,1.08,21.28,0.0,0,1,24.444444,3
10702,3,23,1,1,24.07,0.0,51.23,12.9,1.8,22.09,0.0,0,1,24.444444,3
10703,3,24,1,1,24.05,0.0,52.07,7.1,0.6,11.4,0.0,0,1,24.444444,3
10704,3,1,2,1,24.0,0.0,52.85,7.9,0.36,9.49,0.0,0,1,24.444444,3
10705,3,2,2,1,24.01,0.0,51.78,11.3,0.48,11.27,0.0,0,1,24.444444,3
10706,3,3,2,1,23.79,0.0,51.93,5.8,0.36,4.72,0.0,0,1,24.444444,3
10707,3,4,2,1,23.65,0.0,51.99,6.0,0.48,4.03,0.0,0,1,24.444444,3
10708,3,5,2,1,23.57,0.0,51.62,6.4,0.24,3.39,0.0,0,1,24.444444,3
10709,3,6,2,1,23.64,0.0,50.32,9.9,2.88,4.83,0.0,0,1,24.444444,3
10710,3,7,2,1,23.65,0.0,49.3,7.9,10.8,4.85,0.0,0,1,24.444444,3
10711,3,8,2,1,23.74,0.0,48.17,11.2,15.48,8.78,130.268,0,1,24.444444,3
10712,3,9,2,1,23.74,0.0,47.03,9.3,5.16,6.58,213.571,0,1,24.444444,3
10713,3,10,2,1,23.91,0.0,45.42,14.9,5.16,13.1,316.118,0,1,24.444444,3
10714,3,11,2,1,23.88,0.0,45.12,10.8,5.04,8.84,238.56,0,1,24.444444,3
10715,3,12,2,1,23.85,0.0,45.57,8.5,3.36,7.75,266.058,0,1,24.444444,3
10716,3,13,2,1,23.95,0.0,45.54,11.3,2.28,11.98,341.686,0,1,24.444444,3
10717,3,14,2,1,23.98,0.0,45.39,10.5,2.64,11.92,313.842,0,1,24.444444,3
10718,3,15,2,1,24.02,0.0,45.0,13.2,1.68,14.33,181.704,0,1,24.444444,3
10719,3,16,2,1,24.02,0.0,44.76,11.2,1.44,11.98,134.898,0,1,24.444444,3
10720,3,17,2,1,24.04,0.0,44.91,12.1,1.2,13.54,90.8067,0,1,24.444444,3
10721,3,18,2,1,24.05,0.0,45.0,13.2,4.08,16.33,79.0453,0,1,24.444444,3
10722,3,19,2,1,24.06,0.0,45.01,14.5,7.32,15.17,0.0,0,1,24.444444,3
10723,3,20,2,1,24.07,0.0,44.05,21.5,1.56,23.3,0.0,0,1,24.444444,3
10724,3,21,2,1,24.07,0.0,43.34,17.5,9.72,17.78,0.0,0,1,24.444444,3
10725,3,22,2,1,24.07,0.0,43.39,20.1,4.68,20.55,0.0,0,1,24.444444,3
10726,3,23,2,1,24.07,0.0,43.62,16.1,0.72,15.18,0.0,0,1,24.444444,3
10727,3,24,2,1,24.06,0.0,44.41,14.1,0.6,12.56,0.0,0,1,24.444444,3
10728,3,1,3,1,23.95,0.0,46.23,8.7,0.84,6.7,0.0,0,1,24.444444,3
10729,3,2,3,1,23.73,0.0,48.91,5.5,0.24,4.01,0.0,0,1,24.444444,3
10730,3,3,3,1,23.65,0.0,51.0,5.9,0.48,4.12,0.0,0,1,24.444444,3
10731,3,4,3,1,23.65,0.0,52.22,7.0,0.48,4.69,0.0,0,1,24.444444,3
10732,3,5,3,1,23.57,0.0,53.41,5.6,0.96,3.54,0.0,0,1,24.444444,3
10733,3,6,3,1,23.55,0.0,54.38,6.4,4.68,3.87,0.0,0,1,24.444444,3
10734,3,7,3,1,23.56,0.0,55.32,6.8,20.64,4.24,0.0,0,1,24.444444,3
10735,3,8,3,1,23.61,0.0,55.43,7.9,8.76,5.18,79.7456,0,1,24.444444,3
10736,3,9,3,1,23.72,0.0,54.78,9.2,4.68,8.25,188.728,0,1,24.444444,3
10737,3,10,3,1,23.8,0.0,54.37,7.9,15.96,9.87,312.073,0,1,24.444444,3
10738,3,11,3,1,23.88,0.0,53.7,8.1,4.56,12.29,455.878,0,1,24.444444,3
10739,3,12,3,1,23.88,0.0,53.65,5.7,5.4,9.68,339.548,0,1,24.444444,3
10740,3,13,3,1,23.99,0.0,52.89,11.5,4.56,15.99,239.507,0,1,24.444444,3
10741,3,14,3,1,24.04,0.0,51.66,12.3,0.72,17.87,190.628,0,1,24.444444,3
10742,3,15,3,1,24.01,0.0,51.89,6.4,7.32,11.29,155.861,0,1,24.444444,3
10743,3,16,3,1,24.05,0.0,52.17,9.8,2.52,16.07,122.912,0,1,24.444444,3
10744,3,17,3,1,24.07,0.0,51.77,13.1,2.04,21.33,66.911,0,1,24.444444,3
10745,3,18,3,1,24.07,0.0,51.57,12.0,2.28,21.7,77.5339,0,1,24.444444,3
10746,3,19,3,1,24.07,0.0,51.3,17.0,3.24,25.22,0.0,0,1,24.444444,3
10747,3,20,3,1,24.07,0.0,51.06,15.5,4.2,22.0,0.0,0,1,24.444444,3
10748,3,21,3,1,24.07,0.0,51.12,17.2,3.6,23.55,0.0,0,1,24.444444,3
10749,3,22,3,1,24.07,0.0,51.39,16.2,0.96,20.43,0.0,0,1,24.444444,3
10750,3,23,3,1,24.04,0.0,53.07,9.9,1.56,10.94,0.0,0,1,24.444444,3
10751,3,24,3,1,24.06,0.0,54.08,14.5,1.08,15.65,0.0,0,1,24.444444,3
10752,3,1,4,1,24.01,0.0,54.69,10.9,0.6,9.29,0.0,0,1,24.444444,3
10753,3,2,4,1,23.89,0.0,55.89,10.0,0.72,6.88,0.0,0,1,24.444444,3
10754,3,3,4,1,23.69,0.0,56.98,7.5,0.24,4.22,0.0,0,1,24.444444,3
10755,3,4,4,1,23.78,0.0,56.4,11.9,0.12,6.99,0.0,0,1,24.444444,3
10756,3,5,4,1,23.45,0.0,57.27,5.6,1.56,2.25,0.0,0,1,24.444444,3
10757,3,6,4,1,23.7,0.0,56.0,13.3,3.24,6.8,0.0,0,1,24.444444,3
10758,3,7,4,1,23.77,0.0,55.5,10.9,8.88,9.55,0.0,0,1,24.444444,3
10759,3,8,4,1,23.84,0.0,54.92,12.2,14.04,17.26,157.558,0,1,24.444444,3
10760,3,9,4,1,23.91,0.0,53.96,12.0,10.8,19.89,361.568,0,1,24.444444,3
10761,3,10,4,1,23.97,0.0,53.17,11.3,3.96,19.34,488.223,0,1,24.444444,3
10762,3,11,4,1,24.02,0.0,52.75,11.8,3.24,20.28,428.598,0,1,24.444444,3
10763,3,12,4,1,24.05,0.0,52.48,9.6,5.16,20.38,609.282,0,1,24.444444,3
10764,3,13,4,1,24.07,0.0,51.03,11.6,3.36,26.01,632.61,0,1,24.444444,3
10765,3,14,4,1,24.07,0.0,48.92,12.2,2.04,29.43,580.759,0,1,24.444444,3
10766,3,15,4,1,24.07,0.0,46.62,12.6,0.72,31.87,502.324,0,1,24.444444,3
10767,3,16,4,1,24.07,0.0,45.55,10.5,0.96,29.03,366.871,0,1,24.444444,3
10768,3,17,4,1,24.08,0.0,44.55,11.0,3.96,29.37,260.298,0,1,24.444444,3
10769,3,18,4,1,24.08,0.0,44.26,13.2,3.96,28.64,71.8422,0,1,24.444444,3
10770,3,19,4,1,24.08,0.0,44.57,13.8,12.6,25.66,0.0,0,1,24.444444,3
10771,3,20,4,1,24.07,0.0,44.7,16.9,3.96,27.87,0.0,0,1,24.444444,3
10772,3,21,4,1,24.07,0.0,44.81,16.9,4.56,26.4,0.0,0,1,24.444444,3
10773,3,22,4,1,24.07,0.0,45.56,15.7,1.08,22.84,0.0,0,1,24.444444,3
10774,3,23,4,1,24.07,0.0,46.95,14.8,1.8,20.01,0.0,0,1,24.444444,3
10775,3,24,4,1,24.07,0.0,48.63,14.1,0.6,17.99,0.0,0,1,24.444444,3
10776,3,1,5,1,24.06,0.0,50.65,11.1,2.28,13.19,0.0,0,1,24.444444,3
10777,3,2,5,1,24.04,0.0,52.69,10.8,0.36,12.36,0.0,0,1,24.444444,3
10778,3,3,5,1,24.07,0.0,53.75,14.3,0.72,16.84,0.0,0,1,24.444444,3
10779,3,4,5,1,24.04,0.0,54.8,11.0,4.92,12.09,0.0,0,1,24.444444,3
10780,3,5,5,1,24.03,0.0,56.4,10.7,0.48,11.83,0.0,0,1,24.444444,3
10781,3,6,5,1,24.0,0.0,57.85,10.2,8.64,10.4,0.0,0,1,24.444444,3
10782,3,7,5,1,24.01,0.0,59.16,11.4,22.44,12.09,0.0,0,1,24.444444,3
10783,3,8,5,1,24.04,0.0,59.07,14.7,11.76,16.14,20.3911,0,1,24.444444,3
10784,3,9,5,1,24.05,0.0,58.74,15.1,19.08,16.21,32.5297,0,1,24.444444,3
10785,3,10,5,1,24.04,0.0,58.71,13.9,8.64,15.19,59.3029,0,1,24.444444,3
10786,3,11,5,1,24.02,0.0,58.99,11.0,9.12,11.62,102.831,0,1,24.444444,3
10787,3,12,5,1,24.02,0.0,58.09,12.4,0.72,12.21,91.4342,0,1,24.444444,3
10788,3,13,5,1,23.97,0.0,56.07,10.8,1.44,8.72,91.0318,0,1,24.444444,3
10789,3,14,5,1,23.99,0.0,54.65,12.8,0.72,10.45,81.2014,0,1,24.444444,3
10790,3,15,5,1,23.99,0.0,53.37,11.7,0.6,9.86,142.807,0,1,24.444444,3
10791,3,16,5,1,23.96,0.0,52.21,11.3,0.84,8.68,63.5602,0,1,24.444444,3
10792,3,17,5,1,23.98,0.0,51.99,13.0,2.16,10.84,75.0573,0,1,24.444444,3
10793,3,18,5,1,24.0,0.0,52.53,13.3,6.84,12.05,37.5488,0,1,24.444444,3
10794,3,19,5,1,23.98,0.0,53.53,12.1,7.2,9.7,0.0,0,1,24.444444,3
10795,3,20,5,1,24.01,0.0,53.79,16.2,2.4,14.19,0.0,0,1,24.444444,3
10796,3,21,5,1,24.02,0.0,53.6,16.5,7.56,14.75,0.0,0,1,24.444444,3
10797,3,22,5,1,24.04,0.0,53.59,17.5,0.96,15.85,0.0,0,1,24.444444,3
10798,3,23,5,1,24.03,0.0,53.93,16.5,0.6,14.06,0.0,0,1,24.444444,3
10799,3,24,5,1,23.9,0.0,55.15,11.9,0.84,6.84,0.0,0,1,24.444444,3
10800,3,1,6,1,23.52,0.0,55.81,7.3,0.48,2.58,0.0,0,1,24.444444,3
10801,3,2,6,1,23.61,0.0,53.23,13.3,0.84,4.49,0.0,0,1,24.444444,3
10802,3,3,6,1,23.17,0.0,51.39,6.4,0.36,0.98,0.0,0,1,24.444444,3
10803,3,4,6,1,22.92,0.0,49.52,5.2,0.12,0.54,0.0,0,1,24.444444,3
10804,3,5,6,1,22.95,0.0,47.44,8.1,4.32,0.89,0.0,0,1,24.444444,3
10805,3,6,6,1,23.03,0.0,45.09,11.4,3.84,1.45,0.0,0,1,24.444444,3
10806,3,7,6,1,23.21,0.0,42.75,11.2,4.56,1.74,0.0,0,1,24.444444,3
10807,3,8,6,1,23.48,0.0,40.5,13.0,11.28,5.15,179.219,0,1,24.444444,3
10808,3,9,6,1,23.67,0.0,38.06,18.7,7.56,11.44,405.98,0,1,24.444444,3
10809,3,10,6,1,23.7,0.0,35.61,14.9,7.56,9.57,599.636,0,1,24.444444,3
10810,3,11,6,1,23.72,0.0,33.06,12.5,10.8,8.02,731.734,0,1,24.444444,3
10811,3,12,6,1,23.72,0.0,31.04,9.8,3.48,6.79,803.02,0,1,24.444444,3
10812,3,13,6,1,23.77,0.0,29.5,9.2,2.76,7.91,831.792,0,1,24.444444,3
10813,3,14,6,1,23.94,0.0,28.3,13.5,6.0,14.32,786.219,0,1,24.444444,3
10814,3,15,6,1,24.03,0.0,27.5,12.0,1.32,17.57,683.756,0,1,24.444444,3
10815,3,16,6,1,24.06,0.0,27.3,11.7,4.2,20.05,548.233,0,1,24.444444,3
10816,3,17,6,1,24.07,0.0,27.4,12.3,2.04,20.94,350.784,0,1,24.444444,3
10817,3,18,6,1,24.08,0.0,28.34,11.9,1.44,17.6,122.098,0,1,24.444444,3
10818,3,19,6,1,24.08,0.0,29.61,15.1,3.84,16.04,0.0,0,1,24.444444,3
10819,3,20,6,1,24.08,0.0,30.7,15.4,3.72,14.96,0.0,0,1,24.444444,3
10820,3,21,6,1,24.08,0.0,32.01,15.6,2.16,14.15,0.0,0,1,24.444444,3
10821,3,22,6,1,24.08,0.0,33.62,16.2,4.92,13.41,0.0,0,1,24.444444,3
10822,3,23,6,1,24.06,0.0,34.21,15.6,0.72,10.74,0.0,0,1,24.444444,3
10823,3,24,6,1,23.9,0.0,34.18,11.2,1.68,5.42,0.0,0,1,24.444444,3
10824,3,1,7,1,23.51,0.0,34.64,6.3,1.92,2.15,0.0,0,1,24.444444,3
10825,3,2,7,1,23.3,0.0,34.36,6.7,1.08,1.61,0.0,0,1,24.444444,3
10826,3,3,7,1,23.13,0.0,33.71,6.5,1.2,1.08,0.0,0,1,24.444444,3
10827,3,4,7,1,22.99,0.0,33.66,5.9,0.12,0.67,0.0,0,1,24.444444,3
10828,3,5,7,1,22.9,0.0,33.87,6.0,0.36,0.45,0.0,0,1,24.444444,3
10829,3,6,7,1,22.82,0.0,34.08,6.1,8.52,0.31,0.0,0,1,24.444444,3
10830,3,7,7,1,22.9,0.0,33.62,6.2,9.36,0.32,39.4235,0,1,24.444444,3
10831,3,8,7,1,23.2,0.0,32.47,7.0,6.96,1.25,172.885,0,1,24.444444,3
10832,3,9,7,1,23.43,0.0,30.98,10.1,15.6,5.21,385.705,0,1,24.444444,3
10833,3,10,7,1,23.52,0.0,29.69,9.3,11.04,6.24,564.715,0,1,24.444444,3
10834,3,11,7,1,23.65,0.0,29.36,10.5,4.8,7.05,685.819,0,1,24.444444,3
10835,3,12,7,1,23.68,0.0,29.78,7.4,3.12,5.77,701.037,0,1,24.444444,3
10836,3,13,7,1,23.81,0.0,30.14,11.2,7.08,10.74,758.836,0,1,24.444444,3
10837,3,14,7,1,23.99,0.0,30.57,13.0,6.48,15.52,721.311,0,1,24.444444,3
10838,3,15,7,1,24.01,0.0,31.13,7.6,3.12,15.01,659.399,0,1,24.444444,3
10839,3,16,7,1,24.01,0.0,31.73,6.8,4.08,17.02,528.067,0,1,24.444444,3
10840,3,17,7,1,24.06,0.0,32.62,12.0,6.0,21.88,346.867,0,1,24.444444,3
10841,3,18,7,1,24.07,0.0,34.3,12.4,9.36,19.32,120.506,0,1,24.444444,3
10842,3,19,7,1,24.08,0.0,35.37,15.8,2.52,18.05,0.0263303,0,1,24.444444,3
10843,3,20,7,1,24.06,0.0,36.14,11.5,3.12,11.25,0.0,0,1,24.444444,3
10844,3,21,7,1,24.07,0.0,36.8,15.3,3.6,13.63,0.0,0,1,24.444444,3
10845,3,22,7,1,24.05,0.0,37.71,14.4,2.52,10.98,0.0,0,1,24.444444,3
10846,3,23,7,1,23.96,0.0,39.25,11.6,2.64,7.13,0.0,0,1,24.444444,3
10847,3,24,7,1,23.7,0.0,41.01,7.1,1.8,3.3,0.0,0,1,24.444444,3
10848,3,1,1,1,23.53,0.0,42.55,7.5,1.68,2.95,0.0,0,1,24.444444,3
10849,3,2,1,1,23.64,0.0,43.23,12.0,1.08,4.71,0.0,0,1,24.444444,3
