,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW),Heating Load (kWh),HVAC Mode (Off/Cooling/Heating),Temperature Set Point (C)
10364,3,21,1,0,23.58,0.0,42.93,10.9,2.16,14.93,0.0,0,1,24.444444
10365,3,22,1,0,23.6,0.0,43.06,17.9,3.96,21.91,0.0,0,1,24.444444
10366,3,23,1,0,23.53,0.0,43.83,9.0,0.48,10.37,0.0,0,1,24.444444
10367,3,24,1,0,23.42,0.0,45.68,7.1,0.96,7.71,0.0,0,1,24.444444
10368,3,1,2,1,23.37,0.0,47.81,8.3,0.0,8.03,0.0,0,1,24.444444
10369,3,2,2,1,23.27,0.0,50.62,6.4,0.0,6.33,0.0,0,1,24.444444
10370,3,3,2,1,23.26,0.0,53.12,7.7,0.36,7.39,0.0,0,1,24.444444
10371,3,4,2,1,23.25,0.0,55.13,8.2,1.32,7.56,0.0,0,1,24.444444
10372,3,5,2,1,23.18,0.0,56.53,8.0,2.04,6.49,0.0,0,1,24.444444
10373,3,6,2,1,23.0,0.0,57.86,5.8,2.64,4.69,0.0,0,1,24.444444
10374,3,7,2,1,23.13,0.0,57.61,10.5,2.88,7.74,0.0,0,1,24.444444
10375,3,8,2,1,23.07,0.0,57.61,9.1,23.52,5.79,33.9288,0,1,24.444444
10376,3,9,2,1,23.11,0.0,57.52,10.8,19.44,7.44,38.8121,0,1,24.444444
10377,3,10,2,1,23.13,0.0,57.87,9.0,11.52,7.01,132.706,0,1,24.444444
10378,3,11,2,1,23.29,0.0,57.38,12.6,3.72,10.4,137.295,0,1,24.444444
10379,3,12,2,1,23.3,0.0,57.23,9.8,2.52,9.34,228.696,0,1,24.444444
10380,3,13,2,1,23.41,0.0,56.83,9.8,4.68,12.42,412.827,0,1,24.444444
10381,3,14,2,1,23.5,0.0,56.46,8.8,1.08,14.71,436.897,0,1,24.444444
10382,3,15,2,1,23.55,0.0,55.96,12.3,1.2,17.36,138.107,0,1,24.444444
10383,3,16,2,1,23.51,0.0,56.65,6.4,2.16,10.74,165.938,0,1,24.444444
10384,3,17,2,1,23.54,0.0,57.67,10.4,1.92,16.48,25.2294,0,1,24.444444
10385,3,18,2,1,23.6,0.0,57.49,15.5,1.44,23.97,0.0,0,1,24.444444
10386,3,19,2,1,23.6,0.0,56.87,13.3,2.76,19.56,0.0,0,1,24.444444
10387,3,20,2,1,23.6,0.0,56.18,14.1,5.16,20.0,0.0,0,1,24.444444
10388,3,21,2,1,23.58,0.0,56.17,11.1,4.2,15.29,0.0,0,1,24.444444
10389,3,22,2,1,23.56,0.0,57.02,10.2,0.72,13.23,0.0,0,1,24.444444
10390,3,23,2,1,23.55,0.0,58.06,10.8,0.48,13.38,0.0,0,1,24.444444
10391,3,24,2,1,23.38,0.0,60.72,5.3,0.6,7.78,0.0,0,1,24.444444
10392,3,1,3,1,23.42,0.0,62.56,7.8,0.48,10.53,0.0,0,1,24.444444
10393,3,2,3,1,23.52,0.0,62.24,11.5,0.12,14.07,0.0,0,1,24.444444
10394,3,3,3,1,23.47,0.0,62.1,9.7,0.24,10.75,0.0,0,1,24.444444
10395,3,4,3,1,23.33,0.0,63.49,6.3,0.12,7.65,0.0,0,1,24.444444
10396,3,5,3,1,23.38,0.0,64.4,8.3,0.24,10.21,0.0,0,1,24.444444
10397,3,6,3,1,23.39,0.0,64.9,8.1,0.84,10.07,0.0,0,1,24.444444
10398,3,7,3,1,23.38,0.0,65.35,8.5,12.24,9.99,0.0,0,1,24.444444
10399,3,8,3,1,23.41,0.0,65.24,9.6,9.36,11.36,11.3744,0,1,24.444444
10400,3,9,3,1,23.57,0.0,63.23,13.8,5.16,23.97,230.444,0,1,24.444444
10401,3,10,3,1,23.55,0.0,63.86,5.6,10.2,13.39,266.079,0,1,24.444444
10402,3,11,3,1,23.55,0.0,64.31,8.4,2.4,14.4,177.272,0,1,24.444444
10403,3,12,3,1,23.54,0.0,63.69,9.3,3.48,13.26,81.2948,0,1,24.444444
10404,3,13,3,1,23.54,0.0,63.23,9.5,7.2,13.89,89.4756,0,1,24.444444
10405,3,14,3,1,23.58,0.0,61.61,12.4,0.72,19.22,150.056,0,1,24.444444
10406,3,15,3,1,23.58,0.0,60.74,10.2,0.6,16.64,152.204,0,1,24.444444
10407,3,16,3,1,23.6,0.0,60.46,11.2,5.28,18.69,111.174,0,1,24.444444
10408,3,17,3,1,23.61,0.0,60.16,12.7,0.48,20.78,65.9297,0,1,24.444444
10409,3,18,3,1,23.59,0.0,60.73,9.5,0.84,15.74,0.0,0,1,24.444444
10410,3,19,3,1,23.6,0.0,60.32,12.1,1.68,18.77,0.0,0,1,24.444444
10411,3,20,3,1,23.56,0.0,60.58,8.9,5.04,13.28,0.0,0,1,24.444444
10412,3,21,3,1,23.55,0.0,61.63,9.3,2.88,13.45,0.0,0,1,24.444444
10413,3,22,3,1,23.54,0.0,62.36,9.5,0.96,13.18,0.0,0,1,24.444444
10414,3,23,3,1,23.52,0.0,62.88,8.6,1.44,11.32,0.0,0,1,24.444444
10415,3,24,3,1,23.37,0.0,64.34,5.4,2.4,7.69,0.0,0,1,24.444444
10416,3,1,4,1,23.29,0.0,64.78,6.1,0.24,7.39,0.0,0,1,24.444444
10417,3,2,4,1,23.18,0.0,64.83,6.1,0.48,6.28,0.0,0,1,24.444444
10418,3,3,4,1,23.14,0.0,64.47,6.8,0.48,6.37,0.0,0,1,24.444444
10419,3,4,4,1,23.13,0.0,64.02,7.1,2.28,6.78,0.0,0,1,24.444444
10420,3,5,4,1,23.16,0.0,63.54,8.6,0.12,7.73,0.0,0,1,24.444444
10421,3,6,4,1,23.07,0.0,63.84,6.7,1.56,5.83,0.0,0,1,24.444444
10422,3,7,4,1,23.17,0.0,63.7,10.0,9.48,9.07,0.0,0,1,24.444444
10423,3,8,4,1,23.27,0.0,62.97,11.5,21.36,10.08,52.1829,0,1,24.444444
10424,3,9,4,1,23.38,0.0,61.94,12.4,20.52,11.95,172.068,0,1,24.444444
10425,3,10,4,1,23.42,0.0,61.47,11.3,5.16,11.48,159.367,0,1,24.444444
10426,3,11,4,1,23.42,0.0,61.39,9.3,4.44,10.33,178.642,0,1,24.444444
10427,3,12,4,1,23.51,0.0,60.77,11.3,5.16,14.22,215.613,0,1,24.444444
10428,3,13,4,1,23.52,0.0,60.41,9.3,3.72,13.66,262.927,0,1,24.444444
10429,3,14,4,1,23.53,0.0,60.23,8.9,0.36,14.41,216.449,0,1,24.444444
10430,3,15,4,1,23.51,0.0,60.32,6.6,0.48,12.18,175.772,0,1,24.444444
10431,3,16,4,1,23.5,0.0,60.72,6.3,0.24,12.53,127.435,0,1,24.444444
10432,3,17,4,1,23.56,0.0,60.39,10.3,0.36,18.9,59.3711,0,1,24.444444
10433,3,18,4,1,23.61,0.0,59.06,13.9,2.76,23.99,16.2622,0,1,24.444444
10434,3,19,4,1,23.61,0.0,58.19,13.1,3.6,21.32,0.0,0,1,24.444444
10435,3,20,4,1,23.6,0.0,58.01,12.2,1.08,18.98,0.0,0,1,24.444444
10436,3,21,4,1,23.6,0.0,58.09,12.5,6.72,19.09,0.0,0,1,24.444444
10437,3,22,4,1,23.58,0.0,58.66,10.4,1.92,14.97,0.0,0,1,24.444444
10438,3,23,4,1,23.54,0.0,59.56,8.9,0.48,11.69,0.0,0,1,24.444444
10439,3,24,4,1,23.42,0.0,61.17,6.0,0.6,8.69,0.0,0,1,24.444444
10440,3,1,5,1,23.42,0.0,62.22,7.4,0.0,10.18,0.0,0,1,24.444444
10441,3,2,5,1,23.5,0.0,62.23,10.2,0.0,12.79,0.0,0,1,24.444444
10442,3,3,5,1,23.37,0.0,63.82,5.9,0.12,8.48,0.0,0,1,24.444444
10443,3,4,5,1,23.39,0.0,65.1,7.9,0.0,10.45,0.0,0,1,24.444444
10444,3,5,5,1,23.41,0.0,65.47,8.2,0.36,10.92,0.0,0,1,24.444444
10445,3,6,5,1,23.42,0.0,66.06,8.2,2.28,10.99,0.0,0,1,24.444444
10446,3,7,5,1,23.44,0.0,66.35,9.4,11.04,11.98,0.0,0,1,24.444444
10447,3,8,5,1,23.52,0.0,64.9,13.1,11.04,16.0,46.2441,0,1,24.444444
10448,3,9,5,1,23.53,0.0,63.2,12.0,23.28,14.98,90.9708,0,1,24.444444
10449,3,10,5,1,23.5,0.0,62.71,8.7,0.72,11.47,122.444,0,1,24.444444
10450,3,11,5,1,23.52,0.0,62.28,10.0,14.64,13.43,128.664,0,1,24.444444
10451,3,12,5,1,23.51,0.0,61.41,9.0,2.52,12.71,140.884,0,1,24.444444
10452,3,13,5,1,23.56,0.0,60.26,11.9,6.12,18.93,202.027,0,1,24.444444
10453,3,14,5,1,23.58,0.0,59.57,9.8,0.96,17.78,159.025,0,1,24.444444
10454,3,15,5,1,23.57,0.0,59.81,7.9,3.24,16.88,162.648,0,1,24.444444
10455,3,16,5,1,23.56,0.0,60.3,6.3,4.2,15.22,147.632,0,1,24.444444
10456,3,17,5,1,23.6,0.0,59.98,11.0,4.2,21.11,35.7388,0,1,24.444444
10457,3,18,5,1,23.61,0.0,58.93,13.5,4.68,24.38,0.0,0,1,24.444444
10458,3,19,5,1,23.61,0.0,57.34,15.7,1.08,26.46,0.0,0,1,24.444444
10459,3,20,5,1,23.61,0.0,56.58,13.8,1.2,23.08,0.0,0,1,24.444444
10460,3,21,5,1,23.59,0.0,57.73,8.8,5.64,15.99,0.0,0,1,24.444444
10461,3,22,5,1,23.6,0.0,58.83,11.8,3.12,18.74,0.0,0,1,24.444444
10462,3,23,5,1,23.57,0.0,60.07,9.2,1.08,14.31,0.0,0,1,24.444444
10463,3,24,5,1,23.51,0.0,61.88,7.1,0.48,11.03,0.0,0,1,24.444444
10464,3,1,6,1,23.49,0.0,63.15,7.0,3.24,11.02,0.0,0,1,24.444444
10465,3,2,6,1,23.52,0.0,63.28,9.1,0.36,13.06,0.0,0,1,24.444444
10466,3,3,6,1,23.47,0.0,63.61,7.5,0.12,10.69,0.0,0,1,24.444444
10467,3,4,6,1,23.41,0.0,64.45,7.1,0.6,9.72,0.0,0,1,24.444444
10468,3,5,6,1,23.43,0.0,64.77,8.8,0.36,11.15,0.0,0,1,24.444444
10469,3,6,6,1,23.48,0.0,64.52,10.6,1.92,12.83,0.0,0,1,24.444444
10470,3,7,6,1,23.44,0.0,64.57,8.9,4.92,10.8,0.0,0,1,24.444444
10471,3,8,6,1,23.51,0.0,63.26,12.4,12.36,14.21,20.517,0,1,24.444444
10472,3,9,6,1,23.55,0.0,61.23,15.0,6.24,18.35,63.2384,0,1,24.444444
10473,3,10,6,1,23.52,0.0,60.81,8.3,11.4,10.99,142.497,0,1,24.444444
10474,3,11,6,1,23.56,0.0,60.5,10.1,23.52,17.6,275.695,0,1,24.444444
10475,3,12,6,1,23.6,0.0,59.75,10.5,2.76,21.79,386.092,0,1,24.444444
10476,3,13,6,1,23.61,0.0,58.73,11.7,3.6,25.39,372.821,0,1,24.444444
10477,3,14,6,1,23.61,0.0,56.65,12.9,2.64,30.59,487.339,0,1,24.444444
10478,3,15,6,1,23.61,0.0,55.01,11.6,2.4,33.46,581.439,0,1,24.444444
10479,3,16,6,1,23.61,0.0,53.59,7.3,2.52,29.11,450.421,0,1,24.444444
10480,3,17,6,1,23.61,0.0,51.86,12.1,1.08,36.83,327.934,0,1,24.444444
10481,3,18,6,1,23.61,0.0,50.24,15.5,2.52,36.13,101.609,0,1,24.444444
10482,3,19,6,1,23.61,0.0,49.16,15.0,1.08,29.26,0.0,0,1,24.444444
10483,3,20,6,1,23.61,0.0,48.52,14.6,3.24,26.49,0.0,0,1,24.444444
10484,3,21,6,1,23.61,0.0,48.66,11.5,1.2,19.92,0.0,0,1,24.444444
10485,3,22,6,1,23.57,0.0,49.94,8.5,0.72,14.17,0.0,0,1,24.444444
10486,3,23,6,1,23.56,0.0,50.79,11.2,0.6,15.06,0.0,0,1,24.444444
10487,3,24,6,1,23.42,0.0,52.11,6.2,2.04,8.02,0.0,0,1,24.444444
10488,3,1,7,1,23.35,0.0,53.53,6.3,0.6,7.77,0.0,0,1,24.444444
10489,3,2,7,1,23.21,0.0,54.78,4.3,0.48,5.53,0.0,0,1,24.444444
10490,3,3,7,1,23.39,0.0,53.83,11.3,0.48,10.65,0.0,0,1,24.444444
10491,3,4,7,1,23.24,0.0,54.3,6.6,2.28,6.12,0.0,0,1,24.444444
10492,3,5,7,1,23.23,0.0,54.2,9.4,0.0,7.49,0.0,0,1,24.444444
10493,3,6,7,1,23.23,0.0,53.41,10.5,3.72,7.56,0.0,0,1,24.444444
10494,3,7,7,1,23.2,0.0,53.03,9.8,3.96,7.4,0.0,0,1,24.444444
10495,3,8,7,1,23.18,0.0,52.76,10.0,9.6,6.65,12.4376,0,1,24.444444
10496,3,9,7,1,23.24,0.0,52.16,11.7,6.6,8.15,69.0923,0,1,24.444444
10497,3,10,7,1,23.35,0.0,51.47,12.1,19.92,10.12,159.148,0,1,24.444444
10498,3,11,7,1,23.43,0.0,51.13,9.6,11.4,10.34,310.371,0,1,24.444444
10499,3,12,7,1,23.56,0.0,49.9,13.5,2.28,16.98,381.555,0,1,24.444444
10500,3,13,7,1,23.6,0.0,48.55,12.7,3.24,19.41,500.79,0,1,24.444444
10501,3,14,7,1,23.61,0.0,47.5,10.2,6.0,19.9,532.43,0,1,24.444444
10502,3,15,7,1,23.61,0.0,46.76,11.7,5.76,25.01,444.257,0,1,24.444444
10503,3,16,7,1,23.61,0.0,46.59,6.8,3.48,22.68,455.207,0,1,24.444444
10504,3,17,7,1,23.61,0.0,46.26,15.0,13.32,34.11,302.219,0,1,24.444444
10505,3,18,7,1,23.61,0.0,46.12,13.6,1.32,29.13,82.8611,0,1,24.444444
10506,3,19,7,1,23.61,0.0,46.24,13.8,1.68,24.97,0.0,0,1,24.444444
10507,3,20,7,1,23.61,0.0,46.4,13.0,1.56,22.21,0.0,0,1,24.444444
10508,3,21,7,1,23.6,0.0,47.06,9.0,1.68,16.54,0.0,0,1,24.444444
10509,3,22,7,1,23.58,0.0,48.11,9.2,2.88,15.25,0.0,0,1,24.444444
10510,3,23,7,1,23.56,0.0,49.62,8.9,1.2,13.22,0.0,0,1,24.444444
10511,3,24,7,1,23.46,0.0,51.87,5.6,0.6,8.67,0.0,0,1,24.444444
10512,3,1,1,1,23.45,0.0,54.02,7.4,1.32,9.59,0.0,0,1,24.444444
10513,3,2,1,1,23.35,0.0,56.24,6.2,0.84,7.62,0.0,0,1,24.444444
10514,3,3,1,1,23.24,0.0,58.18,5.2,0.6,6.37,0.0,0,1,24.444444
10515,3,4,1,1,23.35,0.0,58.34,9.6,0.24,9.93,0.0,0,1,24.444444
10516,3,5,1,1,23.36,0.0,58.57,9.8,0.12,9.4,0.0,0,1,24.444444
10517,3,6,1,1,23.37,0.0,58.71,10.8,1.32,10.0,0.0,0,1,24.444444
10518,3,7,1,1,23.35,0.0,58.93,9.9,2.16,8.99,0.0,0,1,24.444444
10519,3,8,1,1,23.27,0.0,59.62,8.4,5.16,7.12,26.4745,0,1,24.444444
10520,3,9,1,1,23.3,0.0,59.87,8.9,15.72,8.58,86.4749,0,1,24.444444
10521,3,10,1,1,23.3,0.0,59.98,7.0,15.48,7.98,99.5378,0,1,24.444444
10522,3,11,1,1,23.47,0.0,58.18,10.6,3.12,14.94,251.001,0,1,24.444444
10523,3,12,1,1,23.58,0.0,55.46,10.6,9.6,22.01,667.172,0,1,24.444444
10524,3,13,1,1,23.61,0.0,52.56,11.7,7.32,26.34,725.964,0,1,24.444444
10525,3,14,1,1,23.61,0.0,50.37,9.9,3.12,26.77,653.32,0,1,24.444444
10526,3,15,1,1,23.61,0.0,47.92,13.9,2.28,33.52,478.987,0,1,24.444444
10527,3,16,1,1,23.61,0.0,46.6,9.4,5.64,27.58,326.462,0,1,24.444444
10528,3,17,1,1,23.61,0.0,46.44,12.5,6.36,31.58,188.308,0,1,24.444444
10529,3,18,1,1,23.61,0.0,46.57,12.0,6.84,29.26,57.5715,0,1,24.444444
10530,3,19,1,1,23.61,0.0,47.45,12.2,4.92,25.96,0.0,0,1,24.444444
10531,3,20,1,1,23.61,0.0,47.97,10.3,2.28,21.71,0.0,0,1,24.444444
10532,3,21,1,1,23.61,0.0,48.35,10.2,3.24,19.82,0.0,0,1,24.444444
10533,3,22,1,1,23.59,0.0,48.85,8.5,1.8,15.63,0.0,0,1,24.444444
10534,3,23,1,1,23.52,0.0,49.92,5.2,1.08,10.51,0.0,0,1,24.444444
10535,3,24,1,1,23.41,0.0,51.61,3.8,0.12,8.06,0.0,0,1,24.444444
10536,3,1,2,1,23.51,0.0,51.74,10.3,0.24,13.13,0.0,0,1,24.444444
10537,3,2,2,1,23.4,0.0,52.84,6.3,0.84,7.91,0.0,0,1,24.444444
10538,3,3,2,1,23.38,0.0,53.9,8.3,1.2,8.67,0.0,0,1,24.444444
10539,3,4,2,1,23.26,0.0,55.01,6.3,0.24,6.28,0.0,0,1,24.444444
10540,3,5,2,1,23.3,0.0,55.31,9.4,0.24,8.39,0.0,0,1,24.444444
10541,3,6,2,1,23.43,0.0,54.48,13.7,3.36,11.39,0.0,0,1,24.444444
10542,3,7,2,1,23.48,0.0,53.93,13.0,7.8,12.03,0.0,0,1,24.444444
10543,3,8,2,1,23.55,0.0,53.55,12.1,17.64,15.34,115.078,0,1,24.444444
10544,3,9,2,1,23.58,0.0,52.72,8.4,10.56,16.73,278.987,0,1,24.444444
10545,3,10,2,1,23.61,0.0,51.38,9.8,9.72,24.32,487.383,0,1,24.444444
10546,3,11,2,1,23.61,0.0,49.35,15.1,3.72,33.81,623.73,0,1,24.444444
10547,3,12,2,1,23.61,0.0,47.86,11.9,4.2,30.93,672.73,0,1,24.444444
10548,3,13,2,1,23.61,0.0,47.19,9.2,3.24,29.76,722.823,0,1,24.444444
10549,3,14,2,1,23.61,0.0,46.91,11.0,1.44,35.65,675.008,0,1,24.444444
10550,3,15,2,1,23.61,0.0,45.89,16.5,1.32,46.73,574.145,0,1,24.444444
10551,3,16,2,1,23.61,0.0,45.39,12.1,0.72,43.5,486.291,0,1,24.444444
10552,3,17,2,1,23.61,0.0,45.97,11.5,0.72,43.51,298.518,0,1,24.444444
10553,3,18,2,1,23.61,0.0,46.43,11.2,0.84,39.17,99.6814,0,1,24.444444
10554,3,19,2,1,23.61,0.0,46.89,15.1,3.36,38.14,0.0,0,1,24.444444
10555,3,20,2,1,23.61,0.0,47.19,14.0,3.24,34.27,0.0,0,1,24.444444
10556,3,21,2,1,23.61,0.0,47.57,16.0,2.76,34.6,0.0,0,1,24.444444
10557,3,22,2,1,23.61,0.0,48.62,10.7,1.2,25.18,0.0,0,1,24.444444
10558,3,23,2,1,23.61,0.0,50.13,9.6,0.36,21.42,0.0,0,1,24.444444
10559,3,24,2,1,23.6,0.0,51.63,8.5,0.36,17.99,0.0,0,1,24.444444
10560,3,1,3,1,23.57,0.0,53.16,7.2,0.48,15.26,0.0,0,1,24.444444
10561,3,2,3,1,23.58,0.0,53.7,9.7,0.12,16.43,0.0,0,1,24.444444
10562,3,3,3,1,23.53,0.0,53.97,7.1,0.48,11.13,0.0,0,1,24.444444
10563,3,4,3,1,23.5,0.0,54.42,7.7,0.0,10.3,0.0,0,1,24.444444
10564,3,5,3,1,23.38,0.0,55.35,6.3,0.36,7.89,0.0,0,1,24.444444
10565,3,6,3,1,23.52,0.0,54.55,13.5,1.56,14.85,0.0,0,1,24.444444
10566,3,7,3,1,23.48,0.0,54.6,7.6,8.52,11.33,0.0,0,1,24.444444
10567,3,8,3,1,23.58,0.0,53.79,10.3,10.8,20.55,132.421,0,1,24.444444
10568,3,9,3,1,23.61,0.0,52.24,10.5,7.32,26.25,327.39,0,1,24.444444
10569,3,10,3,1,23.61,0.0,50.72,10.3,10.8,30.07,498.728,0,1,24.444444
10570,3,11,3,1,23.61,0.0,50.0,7.8,2.16,28.14,617.123,0,1,24.444444
10571,3,12,3,1,23.61,0.0,49.88,11.2,5.52,34.58,690.15,0,1,24.444444
10572,3,13,3,1,23.61,0.0,49.84,10.0,7.44,35.99,704.891,0,1,24.444444
10573,3,14,3,1,23.61,0.0,49.66,11.2,4.68,41.44,667.027,0,1,24.444444
10574,3,15,3,1,23.61,0.0,49.5,8.3,3.12,41.14,524.425,0,1,24.444444
10575,3,16,3,1,23.61,0.0,48.79,11.5,4.8,46.49,416.602,0,1,24.444444
10576,3,17,3,1,23.61,0.0,48.44,9.2,2.52,41.97,236.703,0,1,24.444444
10577,3,18,3,1,23.61,0.0,48.14,16.9,4.68,48.62,87.0775,0,1,24.444444
10578,3,19,3,1,23.61,0.0,48.12,14.6,2.76,39.99,0.0,0,1,24.444444
10579,3,20,3,1,23.61,0.0,48.6,12.2,2.16,34.59,0.0,0,1,24.444444
10580,3,21,3,1,23.61,0.0,49.52,10.6,1.2,31.04,0.0,0,1,24.444444
10581,3,22,3,1,23.61,0.0,51.15,8.7,1.8,26.88,0.0,0,1,24.444444
10582,3,23,3,1,23.61,0.0,53.35,7.0,1.92,22.63,0.0,0,1,24.444444
10583,3,24,3,1,23.61,0.0,55.55,6.4,0.36,20.11,0.0,0,1,24.444444
10584,3,1,4,1,23.61,0.0,56.78,8.9,0.6,22.15,0.0,0,1,24.444444
10585,3,2,4,1,23.59,0.0,58.14,6.4,0.0,16.9,0.0,0,1,24.444444
10586,3,3,4,1,23.6,0.0,59.1,9.3,0.12,20.17,0.0,0,1,24.444444
10587,3,4,4,1,23.59,0.0,59.72,7.4,0.36,16.48,0.0,0,1,24.444444
10588,3,5,4,1,23.59,0.0,60.18,9.4,0.36,17.85,0.0,0,1,24.444444
10589,3,6,4,1,23.59,0.0,60.49,9.4,1.8,17.39,0.0,0,1,24.444444
10590,3,7,4,1,23.6,0.0,60.19,12.2,9.24,22.96,0.0,0,1,24.444444
10591,3,8,4,1,23.61,0.0,59.31,10.5,17.52,24.84,126.367,0,1,24.444444
10592,3,9,4,1,23.61,0.0,57.73,10.8,14.4,29.6,279.087,0,1,24.444444
10593,3,10,4,1,23.61,0.0,55.33,11.3,7.44,33.94,396.401,0,1,24.444444
10594,3,11,4,1,23.61,0.0,53.38,12.6,8.52,37.54,533.657,0,1,24.444444
10595,3,12,4,1,23.61,0.0,52.11,10.1,11.16,34.02,475.34,0,1,24.444444
10596,3,13,4,1,23.61,0.0,51.19,11.3,1.8,34.28,321.999,0,1,24.444444
10597,3,14,4,1,23.61,0.0,50.59,13.0,0.6,38.3,403.622,0,1,24.444444
10598,3,15,4,1,23.61,0.0,50.04,12.7,1.32,36.06,222.219,0,1,24.444444
10599,3,16,4,1,23.61,0.0,50.58,11.1,1.2,33.98,180.211,0,1,24.444444
10600,3,17,4,1,23.61,0.0,51.3,12.3,0.48,39.11,215.92,0,1,24.444444
10601,3,18,4,1,23.61,0.0,50.96,15.9,4.2,42.37,66.4291,0,1,24.444444
10602,3,19,4,1,23.61,0.0,50.89,14.0,1.32,35.55,0.0,0,1,24.444444
10603,3,20,4,1,23.61,0.0,51.59,12.5,2.88,31.88,0.0,0,1,24.444444
10604,3,21,4,1,23.61,0.0,52.87,12.3,5.52,30.54,0.0,0,1,24.444444
10605,3,22,4,1,23.61,0.0,54.95,7.3,1.56,21.99,0.0,0,1,24.444444
10606,3,23,4,1,23.61,0.0,56.28,10.5,1.44,25.36,0.0,0,1,24.444444
10607,3,24,4,1,23.6,0.0,57.25,7.3,0.6,18.46,0.0,0,1,24.444444
10608,3,1,5,1,23.6,0.0,58.45,8.3,1.2,18.23,0.0,0,1,24.444444
10609,3,2,5,1,23.59,0.0,59.16,8.0,0.24,16.8,0.0,0,1,24.444444
10610,3,3,5,1,23.61,0.0,58.51,13.1,2.76,23.13,0.0,0,1,24.444444
10611,3,4,5,1,23.58,0.0,58.74,7.9,3.6,14.13,0.0,0,1,24.444444
10612,3,5,5,1,23.55,0.0,60.35,7.2,0.24,12.3,0.0,0,1,24.444444
10613,3,6,5,1,23.57,0.0,60.47,11.0,1.44,16.98,0.0,0,1,24.444444
10614,3,7,5,1,23.6,0.0,59.51,12.6,8.64,23.0,0.0,0,1,24.444444
10615,3,8,5,1,23.61,0.0,58.57,8.8,13.32,23.99,134.981,0,1,24.444444
10616,3,9,5,1,23.61,0.0,57.1,9.8,27.0,30.06,330.726,0,1,24.444444
10617,3,10,5,1,23.61,0.0,56.3,6.1,1.32,27.42,502.727,0,1,24.444444
10618,3,11,5,1,23.61,0.0,55.1,11.8,12.24,36.48,627.562,0,1,24.444444
10619,3,12,5,1,23.61,0.0,53.71,11.5,0.6,36.35,696.619,0,1,24.444444
10620,3,13,5,1,23.61,0.0,52.68,9.8,9.6,35.53,715.531,0,1,24.444444
10621,3,14,5,1,23.61,0.0,51.81,9.3,0.72,37.7,692.019,0,1,24.444444
10622,3,15,5,1,23.61,0.0,50.76,10.5,3.12,41.0,530.298,0,1,24.444444
10623,3,16,5,1,23.61,0.0,49.88,10.9,0.36,40.88,344.833,0,1,24.444444
10624,3,17,5,1,23.61,0.0,49.86,9.8,6.96,40.05,260.577,0,1,24.444444
10625,3,18,5,1,23.61,0.0,50.85,10.7,1.08,37.3,104.72,0,1,24.444444
10626,3,19,5,1,23.61,0.0,52.12,12.9,2.52,35.31,0.0,0,1,24.444444
10627,3,20,5,1,23.61,0.0,53.6,9.8,1.56,28.79,0.0,0,1,24.444444
10628,3,21,5,1,23.61,0.0,54.85,13.9,2.04,32.83,0.0,0,1,24.444444
10629,3,22,5,1,23.61,0.0,55.78,11.9,3.12,27.65,0.0,0,1,24.444444
10630,3,23,5,1,23.61,0.0,57.44,9.5,1.2,22.25,0.0,0,1,24.444444
10631,3,24,5,1,23.57,0.0,59.82,5.4,0.6,15.32,0.0,0,1,24.444444
10632,3,1,6,1,23.57,0.0,61.74,7.5,0.24,17.37,0.0,0,1,24.444444
10633,3,2,6,1,23.55,0.0,62.45,7.1,0.24,14.49,0.0,0,1,24.444444
10634,3,3,6,1,23.56,0.0,62.51,9.0,0.12,16.2,0.0,0,1,24.444444
10635,3,4,6,1,23.53,0.0,63.36,7.1,0.24,12.89,0.0,0,1,24.444444
10636,3,5,6,1,23.56,0.0,63.12,11.3,0.24,18.07,0.0,0,1,24.444444
10637,3,6,6,1,23.55,0.0,62.69,9.4,8.28,14.09,0.0,0,1,24.444444
10638,3,7,6,1,23.57,0.0,62.94,8.6,4.56,16.84,0.0,0,1,24.444444
10639,3,8,6,1,23.61,0.0,61.81,13.7,4.8,28.97,114.43,0,1,24.444444
10640,3,9,6,1,23.61,0.0,60.02,11.5,6.6,32.22,332.455,0,1,24.444444
10641,3,10,6,1,23.61,0.0,58.54,8.2,5.88,29.71,504.551,0,1,24.444444
10642,3,11,6,1,23.61,0.0,57.18,9.2,22.56,32.42,623.073,0,1,24.444444
10643,3,12,6,1,23.61,0.0,56.18,9.7,2.16,34.03,708.501,0,1,24.444444
10644,3,13,6,1,23.61,0.0,54.95,11.5,2.64,39.27,725.469,0,1,24.444444
10645,3,14,6,1,23.61,0.0,52.99,11.8,0.36,42.55,678.963,0,1,24.444444
10646,3,15,6,1,23.63,0.02,50.54,15.9,0.72,51.37,601.79,0,1,24.444444
10647,3,16,6,1,23.61,0.0,49.73,9.3,2.4,44.77,484.535,0,1,24.444444
10648,3,17,6,1,23.61,0.0,49.93,12.3,0.84,48.89,310.495,0,1,24.444444
10649,3,18,6,1,23.61,0.0,49.8,14.6,2.16,47.58,101.012,0,1,24.444444
10650,3,19,6,1,23.61,0.0,49.93,11.3,0.6,36.41,0.0,0,1,24.444444
