,Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Solar Generation (W/kW),Heating Load (kWh),HVAC Mode (Off/Cooling/Heating),Temperature Set Point (C),Occupant Count (people)
4059,6,4,5.0,1.0,24.76,0.0,64.43,0.44,0,0.0,0.0,0,1,24.444444,2
4060,6,5,5.0,1.0,24.65,0.0,65.21,0.44,0,0.0,0.0,0,1,24.444444,2
4061,6,6,5.0,1.0,24.6,0.0,65.5,0.44,0,0.0,0.0,0,1,24.444444,2
4062,6,7,5.0,1.0,24.51,0.02,65.14,0.44,0,6.54,46.9592,0,1,24.444444,2
4063,6,8,5.0,1.0,23.88,0.0,65.98,1.45,0,45.98,219.878,0,1,24.444444,2
4064,6,9,5.0,1.0,23.89,0.0,66.58,5.37,0,91.89,416.928,0,1,24.444444,2
4065,6,10,5.0,1.0,23.89,0.0,64.92,8.06,0,112.47,538.997,0,1,24.444444,2
4066,6,11,5.0,1.0,23.89,0.0,63.08,8.06,0,123.6,603.165,0,1,24.444444,2
4067,6,12,5.0,1.0,23.89,0.0,65.0,8.06,0,158.77,655.971,0,1,24.444444,2
4068,6,13,5.0,1.0,23.89,0.0,67.22,8.06,0,174.07,764.391,0,1,24.444444,2
4069,6,14,5.0,1.0,23.89,0.0,66.96,8.06,0,189.36,769.527,0,1,24.444444,2
4070,6,15,5.0,1.0,23.89,0.0,63.33,8.06,0,184.25,699.933,0,1,24.444444,2
4071,6,16,5.0,1.0,23.89,0.0,60.25,8.06,0,162.45,599.466,0,1,24.444444,2
4072,6,17,5.0,1.0,23.89,0.0,58.24,8.06,0,157.55,410.337,0,1,24.444444,2
4073,6,18,5.0,1.0,23.89,0.0,57.28,8.06,0,121.24,209.165,0,1,24.444444,2
4074,6,19,5.0,1.0,23.89,0.0,56.67,8.06,0,110.7,27.1867,0,1,24.444444,2
4075,6,20,5.0,1.0,24.47,0.0,55.97,5.37,0,67.69,0.0,0,1,24.444444,2
4076,6,21,5.0,1.0,25.06,0.17,55.2,2.35,0,17.6,0.0,0,1,24.444444,2
4077,6,22,5.0,1.0,25.28,0.3,55.7,2.35,0,17.15,0.0,0,1,24.444444,2
4078,6,23,5.0,1.0,25.19,0.28,57.26,1.45,0,13.52,0.0,0,1,24.444444,2
4079,6,24,5.0,1.0,25.2,0.0,58.04,0.44,0,0.0,0.0,0,1,24.444444,2
4080,6,1,6.0,1.0,25.08,0.0,59.02,0.44,0,0.0,0.0,0,1,24.444444,2
4081,6,2,6.0,1.0,24.93,0.0,59.94,0.44,0,0.0,0.0,0,1,24.444444,2
4082,6,3,6.0,1.0,24.79,0.0,60.67,0.44,0,0.0,0.0,0,1,24.444444,2
4083,6,4,6.0,1.0,24.67,0.0,61.74,0.44,0,0.0,0.0,0,1,24.444444,2
4084,6,5,6.0,1.0,24.55,0.0,62.84,0.44,0,0.0,0.0,0,1,24.444444,2
4085,6,6,6.0,1.0,24.49,0.0,63.63,0.44,0,0.0,0.0,0,1,24.444444,2
4086,6,7,6.0,1.0,24.4,0.02,63.76,0.44,0,5.6,66.2892,0,1,24.444444,2
4087,6,8,6.0,1.0,23.85,0.0,65.21,1.45,0,40.45,220.809,0,1,24.444444,2
4088,6,9,6.0,1.0,23.89,0.0,66.76,5.37,0,90.72,432.881,0,1,24.444444,2
4089,6,10,6.0,1.0,23.89,0.0,65.53,8.06,0,115.49,588.559,0,1,24.444444,2
4090,6,11,6.0,1.0,23.89,0.0,63.07,8.06,0,130.4,700.911,0,1,24.444444,2
4091,6,12,6.0,1.0,23.89,0.0,63.05,8.06,0,172.56,773.677,0,1,24.444444,2
4092,6,13,6.0,1.0,23.89,0.0,61.86,8.06,0,181.44,778.07,0,1,24.444444,2
4093,6,14,6.0,1.0,23.89,0.0,58.37,8.06,0,171.88,659.304,0,1,24.444444,2
4094,6,15,6.0,1.0,23.89,0.0,56.77,8.06,0,171.42,650.829,0,1,24.444444,2
4095,6,16,6.0,1.0,23.89,0.0,60.45,8.06,0,178.6,507.867,0,1,24.444444,2
4096,6,17,6.0,1.0,23.89,0.0,63.02,8.06,0,180.32,351.147,0,1,24.444444,2
4097,6,18,6.0,1.0,23.89,0.0,61.91,8.06,0,135.13,148.815,0,1,24.444444,2
4098,6,19,6.0,1.0,23.89,0.0,62.21,8.06,0,124.3,26.0945,0,1,24.444444,2
4099,6,20,6.0,1.0,24.47,0.0,61.31,5.37,0,74.54,0.0,0,1,24.444444,2
4100,6,21,6.0,1.0,25.08,0.17,59.96,2.35,0,18.26,0.0,0,1,24.444444,2
4101,6,22,6.0,1.0,25.32,0.3,60.12,2.35,0,17.46,0.0,0,1,24.444444,2
4102,6,23,6.0,1.0,25.27,0.32,61.41,2.35,0,16.97,0.0,0,1,24.444444,2
4103,6,24,6.0,1.0,25.14,0.29,62.99,1.45,0,13.55,0.0,0,1,24.444444,2
4104,6,1,7.0,1.0,25.15,0.0,64.03,0.44,0,0.0,0.0,0,1,24.444444,2
4105,6,2,7.0,1.0,25.05,0.0,65.45,0.44,0,0.0,0.0,0,1,24.444444,2
4106,6,3,7.0,1.0,24.92,0.0,66.9,0.44,0,0.0,0.0,0,1,24.444444,2
4107,6,4,7.0,1.0,24.79,0.0,68.28,0.44,0,0.0,0.0,0,1,24.444444,2
4108,6,5,7.0,1.0,24.66,0.0,69.45,0.44,0,0.0,0.0,0,1,24.444444,2
4109,6,6,7.0,1.0,24.6,0.0,70.35,0.44,0,0.0,0.0,0,1,24.444444,2
4110,6,7,7.0,1.0,24.52,0.02,70.49,0.44,0,7.14,48.0779,0,1,24.444444,2
4111,6,8,7.0,1.0,23.88,0.0,70.09,1.45,0,48.12,223.377,0,1,24.444444,2
4112,6,9,7.0,1.0,23.89,0.0,68.44,5.37,0,96.0,425.673,0,1,24.444444,2
4113,6,10,7.0,1.0,23.89,0.0,66.65,8.06,0,123.36,600.755,0,1,24.444444,2
4114,6,11,7.0,1.0,23.89,0.0,64.1,8.06,0,138.64,714.206,0,1,24.444444,2
4115,6,12,7.0,1.0,23.89,0.0,64.52,8.06,0,177.75,702.413,0,1,24.444444,2
4116,6,13,7.0,1.0,23.89,0.0,64.15,8.06,0,185.25,757.017,0,1,24.444444,2
4117,6,14,7.0,1.0,23.89,0.0,64.69,8.06,0,192.59,767.389,0,1,24.444444,2
4118,6,15,7.0,1.0,23.89,0.0,63.6,8.06,0,188.66,671.723,0,1,24.444444,2
4119,6,16,7.0,1.0,23.89,0.0,62.84,8.06,0,184.41,545.701,0,1,24.444444,2
4120,6,17,7.0,1.0,23.89,0.0,63.58,8.06,0,181.58,353.528,0,1,24.444444,2
4121,6,18,7.0,1.0,25.75,0.0,60.81,5.37,0,40.48,155.307,0,1,24.444444,2
4122,6,19,7.0,1.0,26.34,0.21,62.25,2.35,0,23.6,26.7969,0,1,24.444444,2
4123,6,20,7.0,1.0,26.02,0.33,64.46,2.35,0,19.53,0.0,0,1,24.444444,2
4124,6,21,7.0,1.0,25.78,0.34,65.49,2.35,0,17.29,0.0,0,1,24.444444,2
4125,6,22,7.0,1.0,25.6,0.35,66.64,2.35,0,16.41,0.0,0,1,24.444444,2
4126,6,23,7.0,1.0,25.44,0.35,68.36,2.35,0,15.96,0.0,0,1,24.444444,2
4127,6,24,7.0,1.0,25.27,0.31,69.99,1.45,0,12.52,0.0,0,1,24.444444,2
4128,6,1,1.0,1.0,25.25,0.0,70.53,0.44,0,0.0,0.0,0,1,24.444444,2
4129,6,2,1.0,1.0,25.13,0.0,71.43,0.44,0,0.0,0.0,0,1,24.444444,2
4130,6,3,1.0,1.0,25.01,0.0,72.5,0.44,0,0.0,0.0,0,1,24.444444,2
4131,6,4,1.0,1.0,24.9,0.0,73.45,0.44,0,0.0,0.0,0,1,24.444444,2
4132,6,5,1.0,1.0,24.79,0.0,74.35,0.44,0,0.0,0.0,0,1,24.444444,2
4133,6,6,1.0,1.0,24.73,0.0,74.98,0.44,0,0.0,0.0,0,1,24.444444,2
4134,6,7,1.0,1.0,24.83,0.0,75.17,0.44,0,0.0,73.4512,0,1,24.444444,2
4135,6,8,1.0,1.0,24.59,0.11,74.96,0.44,0,21.1,204.371,0,1,24.444444,2
4136,6,9,1.0,1.0,24.03,0.14,73.34,2.46,0,81.4,368.193,0,1,24.444444,2
4137,6,10,1.0,1.0,23.89,0.0,69.11,6.27,0,118.07,486.221,0,1,24.444444,2
4138,6,11,1.0,1.0,23.89,0.0,66.42,8.06,0,136.02,574.706,0,1,24.444444,2
4139,6,12,1.0,1.0,23.89,0.0,68.92,8.06,0,187.7,655.474,0,1,24.444444,2
4140,6,13,1.0,1.0,23.89,0.0,69.53,8.06,0,199.77,645.164,0,1,24.444444,2
4141,6,14,1.0,1.0,23.89,0.0,68.97,8.06,0,181.57,612.563,0,1,24.444444,2
4142,6,15,1.0,1.0,23.89,0.0,70.58,8.06,0,153.94,472.631,0,1,24.444444,2
4143,6,16,1.0,1.0,23.89,0.0,72.54,8.06,0,101.74,263.793,0,1,24.444444,2
4144,6,17,1.0,1.0,24.59,0.0,74.63,5.37,0,23.04,183.088,0,1,24.444444,2
4145,6,18,1.0,1.0,24.89,0.17,75.07,2.35,0,14.78,75.7423,0,1,24.444444,2
4146,6,19,1.0,1.0,24.96,0.27,75.19,2.35,0,15.09,23.4526,0,1,24.444444,2
4147,6,20,1.0,1.0,24.94,0.3,75.82,2.35,0,15.31,0.0,0,1,24.444444,2
4148,6,21,1.0,1.0,24.9,0.31,76.41,2.35,0,15.29,0.0,0,1,24.444444,2
4149,6,22,1.0,1.0,24.85,0.31,77.02,2.35,0,14.72,0.0,0,1,24.444444,2
4150,6,23,1.0,1.0,24.76,0.28,77.73,1.45,0,11.25,0.0,0,1,24.444444,2
4151,6,24,1.0,1.0,24.76,0.0,78.03,0.44,0,0.0,0.0,0,1,24.444444,2
4152,6,1,2.0,1.0,24.7,0.0,78.41,0.44,0,0.0,0.0,0,1,24.444444,2
4153,6,2,2.0,1.0,24.62,0.0,78.93,0.44,0,0.0,0.0,0,1,24.444444,2
4154,6,3,2.0,1.0,24.53,0.0,79.34,0.44,0,0.0,0.0,0,1,24.444444,2
4155,6,4,2.0,1.0,24.44,0.0,79.79,0.44,0,0.0,0.0,0,1,24.444444,2
4156,6,5,2.0,1.0,24.37,0.0,80.25,0.44,0,0.0,0.0,0,1,24.444444,2
4157,6,6,2.0,1.0,24.34,0.0,80.6,0.44,0,0.0,0.0,0,1,24.444444,2
4158,6,7,2.0,1.0,24.33,0.02,80.08,0.44,0,6.25,73.8858,0,1,24.444444,2
4159,6,8,2.0,1.0,23.86,0.0,78.19,1.45,0,44.35,197.889,0,1,24.444444,2
4160,6,9,2.0,1.0,23.89,0.0,75.35,5.37,0,96.41,310.519,0,1,24.444444,2
4161,6,10,2.0,1.0,23.89,0.0,72.86,8.06,0,120.72,412.797,0,1,24.444444,2
4162,6,11,2.0,1.0,23.89,0.0,69.98,8.06,0,132.66,509.854,0,1,24.444444,2
4163,6,12,2.0,1.0,23.89,0.0,71.1,8.06,0,176.44,526.357,0,1,24.444444,2
4164,6,13,2.0,1.0,23.89,0.0,71.05,8.06,0,197.71,534.321,0,1,24.444444,2
4165,6,14,2.0,1.0,23.89,0.0,68.14,8.06,0,196.38,493.591,0,1,24.444444,2
4166,6,15,2.0,1.0,23.89,0.0,67.87,8.06,0,188.38,396.498,0,1,24.444444,2
4167,6,16,2.0,1.0,23.89,0.0,68.29,8.06,0,138.57,276.821,0,1,24.444444,2
4168,6,17,2.0,1.0,23.89,0.0,67.32,8.06,0,85.92,140.078,0,1,24.444444,2
4169,6,18,2.0,1.0,23.89,0.0,66.05,8.06,0,72.42,83.9477,0,1,24.444444,2
4170,6,19,2.0,1.0,23.89,0.0,65.69,8.06,0,75.48,19.1031,0,1,24.444444,2
4171,6,20,2.0,1.0,24.24,0.0,66.84,5.37,0,46.07,0.0,0,1,24.444444,2
4172,6,21,2.0,1.0,24.69,0.16,66.83,2.35,0,12.84,0.0,0,1,24.444444,2
4173,6,22,2.0,1.0,24.8,0.26,66.68,2.35,0,12.58,0.0,0,1,24.444444,2
4174,6,23,2.0,1.0,24.73,0.24,67.23,1.45,0,9.58,0.0,0,1,24.444444,2
4175,6,24,2.0,1.0,24.73,0.0,67.44,0.44,0,0.0,0.0,0,1,24.444444,2
4176,6,1,3.0,1.0,24.68,0.0,67.79,0.44,0,0.0,0.0,0,1,24.444444,2
4177,6,2,3.0,1.0,24.62,0.0,68.69,0.44,0,0.0,0.0,0,1,24.444444,2
4178,6,3,3.0,1.0,24.58,0.0,69.93,0.44,0,0.0,0.0,0,1,24.444444,2
4179,6,4,3.0,1.0,24.54,0.0,71.15,0.44,0,0.0,0.0,0,1,24.444444,2
4180,6,5,3.0,1.0,24.48,0.0,72.26,0.44,0,0.0,0.0,0,1,24.444444,2
4181,6,6,3.0,1.0,24.47,0.0,73.13,0.44,0,0.0,0.0,0,1,24.444444,2
4182,6,7,3.0,1.0,24.42,0.01,73.2,0.44,0,6.29,72.7844,0,1,24.444444,2
4183,6,8,3.0,1.0,23.86,0.0,72.9,1.45,0,45.44,197.358,0,1,24.444444,2
4184,6,9,3.0,1.0,23.89,0.0,72.21,5.37,0,96.21,318.385,0,1,24.444444,2
4185,6,10,3.0,1.0,23.89,0.0,70.03,8.06,0,122.56,424.124,0,1,24.444444,2
4186,6,11,3.0,1.0,23.89,0.0,66.3,8.06,0,134.67,534.641,0,1,24.444444,2
4187,6,12,3.0,1.0,23.89,0.0,65.45,8.06,0,177.06,523.447,0,1,24.444444,2
4188,6,13,3.0,1.0,23.89,0.0,66.02,8.06,0,189.82,502.761,0,1,24.444444,2
4189,6,14,3.0,1.0,23.89,0.0,66.66,8.06,0,168.81,370.745,0,1,24.444444,2
4190,6,15,3.0,1.0,23.89,0.0,67.67,8.06,0,150.22,335.357,0,1,24.444444,2
4191,6,16,3.0,1.0,23.89,0.0,69.65,8.06,0,115.65,219.813,0,1,24.444444,2
4192,6,17,3.0,1.0,23.89,0.0,71.18,8.06,0,106.23,154.511,0,1,24.444444,2
4193,6,18,3.0,1.0,23.89,0.0,71.02,8.06,0,104.81,83.7818,0,1,24.444444,2
4194,6,19,3.0,1.0,23.89,0.0,69.01,8.06,0,97.99,22.7681,0,1,24.444444,2
4195,6,20,3.0,1.0,24.27,0.0,68.78,5.37,0,58.46,0.0,0,1,24.444444,2
4196,6,21,3.0,1.0,24.81,0.17,67.92,2.35,0,15.18,0.0,0,1,24.444444,2
4197,6,22,3.0,1.0,24.94,0.27,68.09,2.35,0,14.65,0.0,0,1,24.444444,2
4198,6,23,3.0,1.0,24.86,0.25,69.07,1.45,0,10.64,0.0,0,1,24.444444,2
4199,6,24,3.0,1.0,24.84,0.0,69.81,0.44,0,0.0,0.0,0,1,24.444444,2
4200,6,1,4.0,1.0,24.75,0.0,70.82,0.44,0,0.0,0.0,0,1,24.444444,2
4201,6,2,4.0,1.0,24.64,0.0,71.88,0.44,0,0.0,0.0,0,1,24.444444,2
4202,6,3,4.0,1.0,24.54,0.0,72.65,0.44,0,0.0,0.0,0,1,24.444444,2
4203,6,4,4.0,1.0,24.46,0.0,73.32,0.44,0,0.0,0.0,0,1,24.444444,2
4204,6,5,4.0,1.0,24.38,0.0,74.02,0.44,0,0.0,0.0,0,1,24.444444,2
4205,6,6,4.0,1.0,24.33,0.0,74.34,0.44,0,0.0,0.0,0,1,24.444444,2
4206,6,7,4.0,1.0,24.27,0.02,73.97,0.44,0,5.84,73.7597,0,1,24.444444,2
4207,6,8,4.0,1.0,23.86,0.0,72.94,1.45,0,34.78,194.149,0,1,24.444444,2
4208,6,9,4.0,1.0,23.89,0.0,69.52,5.37,0,77.43,347.241,0,1,24.444444,2
4209,6,10,4.0,1.0,23.89,0.0,65.91,8.06,0,101.85,476.229,0,1,24.444444,2
4210,6,11,4.0,1.0,23.89,0.0,63.65,8.06,0,118.57,574.743,0,1,24.444444,2
4211,6,12,4.0,1.0,23.89,0.0,65.74,8.06,0,164.49,686.293,0,1,24.444444,2
4212,6,13,4.0,1.0,23.89,0.0,66.44,8.06,0,180.73,646.752,0,1,24.444444,2
4213,6,14,4.0,1.0,23.89,0.0,66.05,8.06,0,184.48,609.686,0,1,24.444444,2
4214,6,15,4.0,1.0,23.89,0.0,66.43,8.06,0,175.91,469.844,0,1,24.444444,2
4215,6,16,4.0,1.0,23.89,0.0,67.82,8.06,0,142.5,324.404,0,1,24.444444,2
4216,6,17,4.0,1.0,23.89,0.0,69.15,8.06,0,126.99,211.612,0,1,24.444444,2
4217,6,18,4.0,1.0,23.89,0.0,67.96,8.06,0,102.2,86.9209,0,1,24.444444,2
4218,6,19,4.0,1.0,23.89,0.0,66.97,8.06,0,90.75,21.0199,0,1,24.444444,2
4219,6,20,4.0,1.0,24.21,0.0,67.21,5.37,0,45.81,0.0,0,1,24.444444,2
4220,6,21,4.0,1.0,24.64,0.16,67.18,2.35,0,11.5,0.0,0,1,24.444444,2
4221,6,22,4.0,1.0,24.74,0.25,67.35,2.35,0,11.35,0.0,0,1,24.444444,2
4222,6,23,4.0,1.0,24.65,0.23,68.06,1.45,0,7.75,0.0,0,1,24.444444,2
4223,6,24,4.0,1.0,24.62,0.0,68.38,0.44,0,0.0,0.0,0,1,24.444444,2
4224,6,1,5.0,1.0,24.55,0.0,68.89,0.44,0,0.0,0.0,0,1,24.444444,2
4225,6,2,5.0,1.0,24.47,0.0,69.44,0.44,0,0.0,0.0,0,1,24.444444,2
4226,6,3,5.0,1.0,24.4,0.0,69.75,0.44,0,0.0,0.0,0,1,24.444444,2
4227,6,4,5.0,1.0,24.33,0.0,70.15,0.44,0,0.0,0.0,0,1,24.444444,2
4228,6,5,5.0,1.0,24.26,0.0,70.72,0.44,0,0.0,0.0,0,1,24.444444,2
4229,6,6,5.0,1.0,24.23,0.0,71.24,0.44,0,0.0,0.0,0,1,24.444444,2
4230,6,7,5.0,1.0,24.19,0.02,71.27,0.44,0,4.82,70.6799,0,1,24.444444,2
4231,6,8,5.0,1.0,23.87,0.0,71.88,1.45,0,30.18,181.332,0,1,24.444444,2
4232,6,9,5.0,1.0,23.89,0.0,73.08,5.37,0,78.22,315.994,0,1,24.444444,2
4233,6,10,5.0,1.0,23.89,0.0,72.49,8.06,0,113.48,477.281,0,1,24.444444,2
4234,6,11,5.0,1.0,23.89,0.0,70.23,8.06,0,134.8,605.843,0,1,24.444444,2
4235,6,12,5.0,1.0,23.89,0.0,71.68,8.06,0,184.67,699.083,0,1,24.444444,2
4236,6,13,5.0,1.0,23.89,0.0,72.01,8.06,0,199.43,650.579,0,1,24.444444,2
4237,6,14,5.0,1.0,23.89,0.0,70.07,8.06,0,178.63,583.511,0,1,24.444444,2
4238,6,15,5.0,1.0,23.89,0.0,67.92,8.06,0,153.86,451.114,0,1,24.444444,2
4239,6,16,5.0,1.0,23.89,0.0,67.61,8.06,0,141.42,348.1,0,1,24.444444,2
4240,6,17,5.0,1.0,23.89,0.0,67.79,8.06,0,142.11,255.29,0,1,24.444444,2
4241,6,18,5.0,1.0,23.89,0.0,67.3,8.06,0,105.44,89.0893,0,1,24.444444,2
4242,6,19,5.0,1.0,23.89,0.0,66.84,8.06,0,82.25,7.06224,0,1,24.444444,2
4243,6,20,5.0,1.0,24.19,0.0,67.97,5.37,0,51.18,0.0,0,1,24.444444,2
4244,6,21,5.0,1.0,24.72,0.16,67.76,2.35,0,13.18,0.0,0,1,24.444444,2
4245,6,22,5.0,1.0,24.82,0.26,67.86,2.35,0,12.36,0.0,0,1,24.444444,2
4246,6,23,5.0,1.0,24.75,0.24,68.97,1.45,0,9.68,0.0,0,1,24.444444,2
4247,6,24,5.0,1.0,24.74,0.0,69.54,0.44,0,0.0,0.0,0,1,24.444444,2
4248,6,1,6.0,1.0,24.69,0.0,70.05,0.44,0,0.0,0.0,0,1,24.444444,2
4249,6,2,6.0,1.0,24.61,0.0,70.77,0.44,0,0.0,0.0,0,1,24.444444,2
4250,6,3,6.0,1.0,24.54,0.0,71.62,0.44,0,0.0,0.0,0,1,24.444444,2
4251,6,4,6.0,1.0,24.5,0.0,72.32,0.44,0,0.0,0.0,0,1,24.444444,2
4252,6,5,6.0,1.0,24.45,0.0,72.73,0.44,0,0.0,0.0,0,1,24.444444,2
4253,6,6,6.0,1.0,24.41,0.0,73.34,0.44,0,0.0,0.0,0,1,24.444444,2
4254,6,7,6.0,1.0,24.33,0.02,73.58,0.44,0,5.95,68.9825,0,1,24.444444,2
4255,6,8,6.0,1.0,23.85,0.0,73.96,1.45,0,34.21,173.765,0,1,24.444444,2
4256,6,9,6.0,1.0,23.89,0.0,73.05,5.37,0,71.99,322.454,0,1,24.444444,2
4257,6,10,6.0,1.0,23.89,0.0,69.17,8.06,0,98.48,477.544,0,1,24.444444,2
4258,6,11,6.0,1.0,23.89,0.0,64.02,8.06,0,107.83,591.864,0,1,24.444444,2
4259,6,12,6.0,1.0,23.89,0.0,62.41,8.06,0,134.4,684.477,0,1,24.444444,2
4260,6,13,6.0,1.0,23.89,0.0,63.76,8.06,0,153.57,650.058,0,1,24.444444,2
4261,6,14,6.0,1.0,23.89,0.0,67.45,8.06,0,167.84,619.393,0,1,24.444444,2
4262,6,15,6.0,1.0,23.89,0.0,70.67,8.06,0,179.4,488.365,0,1,24.444444,2
4263,6,16,6.0,1.0,23.89,0.0,71.92,8.06,0,169.1,394.063,0,1,24.444444,2
4264,6,17,6.0,1.0,23.89,0.0,73.81,8.06,0,158.69,262.509,0,1,24.444444,2
4265,6,18,6.0,1.0,23.89,0.0,71.93,8.06,0,95.84,92.174,0,1,24.444444,2
4266,6,19,6.0,1.0,23.89,0.0,69.61,8.06,0,67.88,7.12987,0,1,24.444444,2
4267,6,20,6.0,1.0,24.17,0.0,69.66,5.37,0,38.86,0.0,0,1,24.444444,2
4268,6,21,6.0,1.0,24.61,0.15,68.5,2.35,0,11.18,0.0,0,1,24.444444,2
4269,6,22,6.0,1.0,24.71,0.25,68.43,2.35,0,11.24,0.0,0,1,24.444444,2
4270,6,23,6.0,1.0,24.66,0.27,69.18,2.35,0,11.04,0.0,0,1,24.444444,2
4271,6,24,6.0,1.0,24.57,0.24,70.07,1.45,0,8.05,0.0,0,1,24.444444,2
4272,6,1,7.0,1.0,24.57,0.0,70.43,0.44,0,0.0,0.0,0,1,24.444444,2
4273,6,2,7.0,1.0,24.53,0.0,70.78,0.44,0,0.0,0.0,0,1,24.444444,2
4274,6,3,7.0,1.0,24.48,0.0,71.39,0.44,0,0.0,0.0,0,1,24.444444,2
4275,6,4,7.0,1.0,24.44,0.0,72.02,0.44,0,0.0,0.0,0,1,24.444444,2
4276,6,5,7.0,1.0,24.42,0.0,72.75,0.44,0,0.0,0.0,0,1,24.444444,2
4277,6,6,7.0,1.0,24.41,0.0,73.57,0.44,0,0.0,0.0,0,1,24.444444,2
4278,6,7,7.0,1.0,24.37,0.02,73.78,0.44,0,6.14,69.5684,0,1,24.444444,2
4279,6,8,7.0,1.0,23.86,0.0,74.16,1.45,0,44.48,185.457,0,1,24.444444,2
4280,6,9,7.0,1.0,23.89,0.0,74.84,5.37,0,102.08,330.095,0,1,24.444444,2
4281,6,10,7.0,1.0,23.89,0.0,73.85,8.06,0,131.67,499.87,0,1,24.444444,2
4282,6,11,7.0,1.0,23.89,0.0,71.15,8.06,0,149.65,632.192,0,1,24.444444,2
4283,6,12,7.0,1.0,23.89,0.0,71.77,8.06,0,203.38,730.963,0,1,24.444444,2
4284,6,13,7.0,1.0,23.89,0.0,72.57,8.06,0,218.87,716.541,0,1,24.444444,2
4285,6,14,7.0,1.0,23.89,0.0,71.74,8.06,0,217.73,663.922,0,1,24.444444,2
4286,6,15,7.0,1.0,23.89,0.0,71.12,8.06,0,209.6,589.227,0,1,24.444444,2
4287,6,16,7.0,1.0,23.89,0.0,71.5,8.06,0,203.84,479.556,0,1,24.444444,2
4288,6,17,7.0,1.0,23.89,0.0,71.77,8.06,0,197.3,314.723,0,1,24.444444,2
4289,6,18,7.0,1.0,25.62,0.0,68.95,5.37,0,43.74,160.301,0,1,24.444444,2
4290,6,19,7.0,1.0,26.22,0.2,70.62,2.35,0,25.77,26.5741,0,1,24.444444,2
4291,6,20,7.0,1.0,25.96,0.32,73.21,2.35,0,22.74,0.0,0,1,24.444444,2
4292,6,21,7.0,1.0,25.78,0.34,74.92,2.35,0,21.27,0.0,0,1,24.444444,2
4293,6,22,7.0,1.0,25.64,0.35,76.51,2.35,0,20.57,0.0,0,1,24.444444,2
4294,6,23,7.0,1.0,25.52,0.36,77.97,2.35,0,20.07,0.0,0,1,24.444444,2
4295,6,24,7.0,1.0,25.4,0.32,79.46,1.45,0,16.7,0.0,0,1,24.444444,2
4296,6,1,1.0,1.0,25.43,0.0,80.12,0.44,0,0.0,0.0,0,1,24.444444,2
4297,6,2,1.0,1.0,25.36,0.0,81.09,0.44,0,0.0,0.0,0,1,24.444444,2
4298,6,3,1.0,1.0,25.25,0.0,82.05,0.44,0,0.0,0.0,0,1,24.444444,2
4299,6,4,1.0,1.0,25.15,0.0,82.9,0.44,0,0.0,0.0,0,1,24.444444,2
4300,6,5,1.0,1.0,25.06,0.0,83.76,0.44,0,0.0,0.0,0,1,24.444444,2
4301,6,6,1.0,1.0,25.0,0.0,84.55,0.44,0,0.0,0.0,0,1,24.444444,2
4302,6,7,1.0,1.0,25.09,0.0,84.82,0.44,0,0.0,70.4305,0,1,24.444444,2
4303,6,8,1.0,1.0,24.74,0.13,83.97,0.44,0,27.76,197.93,0,1,24.444444,2
4304,6,9,1.0,1.0,24.06,0.17,80.38,2.46,0,98.65,356.753,0,1,24.444444,2
4305,6,10,1.0,1.0,23.89,0.0,73.8,6.27,0,135.56,480.774,0,1,24.444444,2
4306,6,11,1.0,1.0,23.89,0.0,69.4,8.06,0,148.97,615.821,0,1,24.444444,2
4307,6,12,1.0,1.0,23.89,0.0,68.51,8.06,0,194.94,692.562,0,1,24.444444,2
4308,6,13,1.0,1.0,23.89,0.0,67.69,8.06,0,200.45,725.438,0,1,24.444444,2
4309,6,14,1.0,1.0,23.89,0.0,66.4,8.06,0,201.5,738.661,0,1,24.444444,2
4310,6,15,1.0,1.0,23.89,0.0,66.32,8.06,0,201.53,647.135,0,1,24.444444,2
4311,6,16,1.0,1.0,23.89,0.0,67.34,8.06,0,199.09,591.046,0,1,24.444444,2
4312,6,17,1.0,1.0,26.27,0.0,66.39,5.37,0,56.52,417.136,0,1,24.444444,2
4313,6,18,1.0,1.0,26.74,0.22,68.87,2.35,0,28.61,210.169,0,1,24.444444,2
4314,6,19,1.0,1.0,26.51,0.35,71.27,2.35,0,26.35,30.6432,0,1,24.444444,2
4315,6,20,1.0,1.0,26.22,0.38,73.88,2.35,0,23.89,0.0,0,1,24.444444,2
4316,6,21,1.0,1.0,25.99,0.38,75.72,2.35,0,21.83,0.0,0,1,24.444444,2
4317,6,22,1.0,1.0,25.8,0.38,77.37,2.35,0,20.24,0.0,0,1,24.444444,2
4318,6,23,1.0,1.0,25.6,0.33,79.12,1.45,0,15.98,0.0,0,1,24.444444,2
4319,6,24,1.0,1.0,25.56,0.0,80.04,0.44,0,0.0,0.0,0,1,24.444444,2
4320,6,1,2.0,1.0,25.44,0.0,81.48,0.44,0,0.0,0.0,0,1,24.444444,2
4321,6,2,2.0,1.0,25.28,0.0,82.91,0.44,0,0.0,0.0,0,1,24.444444,2
4322,6,3,2.0,1.0,25.13,0.0,84.07,0.44,0,0.0,0.0,0,1,24.444444,2
4323,6,4,2.0,1.0,25.01,0.0,85.06,0.44,0,0.0,0.0,0,1,24.444444,2
